Id,Predicted
22,.itmEbIDhaRstRhkcrhndmhlthplisitIhvkoRprEShnzizhnthmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzpendivyz.bhtidizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
24,.DhpIphlspaRtIkadREdmUvdindhkIphsiShnzineRIhzhvphblikidminhstREShn!inklUdiGHelT_hjhkEShn!lEbr_foRhnRIlEShnzhnAgRhtk.
25,.Dhshlwtit.thplEsmoRhvitskadjRYAnDhpAnhmEmIhnpuRakRh.
26,.n?UmrhskamRAdzWrhpYntid.mOsthvHUUngRAcREtidfrm?UnhvrshtIzinkamhnhsblakmEShnz.
27,.AtsWudDhResthvDhRISImpwevr.DeRydIAlhjIbikEmkhntAmhnEtid.byDhjrmhvkrhpShn!.
28,.innyntInEtIfyv.ensYlWhnniRlI?Uvevhnbil?hndalrzinddAmijizAt.tRyl_DhbigistjhjmRhntevRhlWoRthdhplEnt.
29,.DhtUkhmphnIzhgRIdtisAvhlhkEsfrTRIbil?hndalrzinlytbiShmbr+.
30,.penzYlHAzbinfRediGOvrdhDItElzhv!mUviGDhmhnI!evrsen.
31,.shmhntsHAvDeRphlitikhlbAnhfittshvkoRs.natlIstDhtDhpRezhdentdamhnEtsDhnd?Uz.
32,.bhtHAviGtektUhvryEtIhvRiphblikhnshbwtDisinrIShnWIks_ynkhnvensthtmoRRWrEthbwtDispeRhdakshvditaG.thnphbliksh.
33,.DeRznOdwtWIpdiminiSDhsOvIhtTRetfiRIshbstAnchlIinDhlyAst?iR.sOsmhnhvsOthRepizenitrbinWebr_.
34,.bhtDeRrolsO@Risk.
35,.tUstIphfol.khmmInHyrinflEShn.hnddivencUIHyrintRistREts.
36,.DhlibREnslolsDhphlitikhldibEtOnWeDrtifhndDhkantRhT!piRIhd!.
37,.nwDeRdiWytidtUHAvkantRhshpoRtrzdRAgtTRUDhmorAfshvDhlIghlsOsthm.piRIhd.
38,.DhbiginiGhvenIshlUShnenshTrRonhldREghntUlOkinDhmer.AndAtmetDhtDisWhzhvmDhstEt.piRIhd.
39,.DhRESOsignhlthfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntUthEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhsepshkWhntkWoRtrinnOzkEShz!Whzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hvkoRskamh_kudbIosetbytHyrinflEShnpiRIhd!.
42,.bAtsmorlesWht.DhplUcipnikkanhmissikspektpiRIhd!.
43,.Dhn?UceRmhn!nOshtHizphlitikhlkhnekShnzmEkshmmaRkitRrtisphnshspiShz_DhtIbhltRydhstim?hlEtDIhkanhmitthHelp.jIOlpIkAnhditsnekst?iR_piRIhd.
44,.AzsynzhvhstRoGgrtIkanhmIhmrjkamh@HIAdzkamh_loGHyfhntrm@REtsaRlyklItUdRiftHyr.piRIhd!.
45,.AtDhsEmtymkamh.hgResivikspAnchnhbRodAzmEdDhmOstsWishvsWesbAGks!hglObhlklER.piRIhd!.
46,.y?UbIesshbsidIeRIhndn?U?oRk.WhzDhfrstfoRhnensticUShnthmAninjr?Uesdhmestik.koRprht.bandiSU.piRIhd.
47,.inWesjrmhnIkamh.?UbIeshkWyrd!dYclendrbAGk!innyntInEtIfyv!piRIhd!.
48,.HizkRidenShlsrcestidDhtDhsOvIetsmytHaRbrmoRintRisthndipOmhsI.DhnRIlhstEt.
49,.dhbhlkWOt.DifDhsOvIhtstisydthcEnjDhnEncrhvDhmiShn!kamh_DEnwHAvDhRytkytHiR_kamh.dhbhlkWOt.sOzDIizRElIhfiShl.piRIhd!.
50,.hnn?UzRIlIsiSud?estrdE.sedDhtDhlynhvkReditWudbIgRhntEdbypRRUvIhnsOvr.piRIhd!.
51,.lAstWIk!kamh.DhpRRUvIentghvrmhntoRdrdDhtolsOlvrpRhdUstbystEtHyfhnOndmynzmhstbIsOldtUDhsentRhlbAGk.piRIhd.
52,.pRyvhtsilvrikspoRtrzolsOHAvbhnolfrdinsendistUselDrsOvrtUDhbAGk.piRIhd!.
53,.nwkamh.WytevrDeRdRobAkshndRIlly_kamh_WimpsinfikShnaRnatnhshseRhlIbAdTiGzpiRIhd!.
54,.DEkhnbIleRIhslIfanEGkamh.AzWelhzHylIfektivtUlzfrsAtyr.piRIhd.
55,.DisizhspeShlItRUinDhWrkrv.bRitiShnavhlhstskamh_AndIvinkamh@pRIvIhslIkamh.inDhWrkhvWill?hmbYd.piRIhd.
56,.mistrkApshnbrdgsedm?UzikhnphbliSiG!WoReRIhvstiznEtWudfrDrikspoRWidDhmhpit.piRIhd!.
57,.natDAtfAksmhSInzrn?U!piRIhd!.
58,.bEfbenin?UsinDI?UessenslIrlInyntInsevhntEtspiRIhd.
59,.bhtDeRpap?hleRhtIgRUslOI.nikhztRenzmiShnofhnWhzslhgiSkamh_pRendiGmesI.hndmiSInzkudhn.dhbhlkWOt.tolp..dhbhlkWOt.tUIchDrifiShntlI!piRIhd.
60,.biznisizWrolsOWeRIhvfAkspRajekts.AftRhHylIpwtidfedrhlikspResfencrdthpRhvydfAksrvhsflwndrd_hndWhzjetishndinnyntInEtIsevhn.piRIhd.
61,.DhfedrhlikspRessrvhskamh_WichlwdbiznhsizinDhndivijhhlztUsentfAksizfrmDhkhmphnIzstoRdzkamh_kEmtUrlI!hndWhztUikspensrvkamh_AnhlhssE!piiRIhd!.
62,.mistrhzIzhfoRmriGliStItjrk_izhdAtDhtDhlivriGstREttokWhsdiplhmAiksmylzDAtsofhnDhHaRSnhshvizWrdz.
63,.mistrizIhsUiz.yRAksliGktUDI?UeesizhspeShlIsensidhvhbwtIhmeRhkhndishpShnOvryRwn@.
64,.hsisIEtid~Aniz.nhnizeRkhh@.ishjenRhlpaRtnahveRkhlhHOdtelpaRnnrzhnHAzhWhnprsentjenhlpaRnrintRistinDhpaRtnrSip.
65,.AndeRkhlhspOkshmhnsedDhkhmphnIfoRmDhvencr_tikRIEthvfynAnsighbIikhlfrfH?UcrHOtelpRyjekts.
66,._plAstnOstHAdzolsObiGgudthlohnslIdhnsph!.
67,.HIsez.EtkhnditkaRnEDhsEDhm?Uzikezhg?UnhvrshlyGlijbythRIlIez.
68,.m?UziShnzaRm?hziShnz.
69,..bhtthDhshpRyzhvamhstevRIWhn.stakpRytsizbigAnhsDetIklynDhtpuStDIAvRijhbhvWenzdEzklOz.
70,.DisnaRkitizWEtiGfrOnlIWhnTiGkswphdRof+hsUn?rvyspRezidentAtamsinDhkAnhnsik?uRhtIzinkoRprEtid_.
71,.DhbigSUWhzgindhdRaplhnRIsIDhtREdnhmbr_.
72,._DhbAGkHOldiGkhmphnIzflEtidhnhDrfiftImil?hndalrsel@frnikst?UzdE!.
73,.DhmaRkitstendhmAgnhfyDhn?Uz.
74,.hstanhmrsEDAtDIrvTspEtizsIld.
75,.sydbilhn?rzfhmnADhsenWhlslOlIsWaDIrDhnEH?UjfyRbal@.
76,.DhgWaRtIAHAzOnlIfiftIsevhngEtsbhtAtpIkwrzdhzhnzhvmoRplEnznEbIanDhgRwnd.
77,.DhgEtshndkoRdorzWidizyndfrsmolreRgRASt!.
78,.DisizhspeShlItrinDhWrk.hvpRitiShnabhlhstsAndIvinpRIvIhslI!indDhWrk!hvWil?hmbYd_.
79,.hmhGDhmEdrAsets.kamh.tenikOzAndhH?URizeRhvzkudIWrzhbwtfyvbil?hndalrz.kamh@mistrgEnz.TiGks.
80,.HIvAl?UzDhpyplynAsetsAtTRIbil?hndalrzsemhkOlhn!DhSipbildiGaprEShnzhttUbil?hndalrz.semikalhn.AndDIathmOthv?UnhtAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkYniGkDhHyflAS+lORIsrc!kamh@TrdIfyvmil?hnpIphlpRhchsthfiSiGlyzhnshndnyntInEtIfoR.piRIhd.
82,.ifDIsemhntInynprsAmWhdI?UzOnlIWhndhzhnWrmzanevRItRAp_kamh@DEWud?Uzamhsttendil?hnWyRmz~evRI?iR_piRIhd_.
83,.mikdrmht.AndAnd+w@aRhndifRhnsegmhntshvvDhtYlHyfhnsrvhsizbiznhs.
84,.AnwlsrvhsizWelzWhntsDeRdReldzkamh@ylmikdrmit.bildzofSoRdRiliGRAgds.
85,.bhtbOTkhmphnISudbenifAtfRrmhnhptrninDhWElAndnAcRhlgAstizmhs.piRIhd_.
86,.mistrbenitskafhmAndhdtoRItestiGHAzhntphnhndoRstbyDhWytHws.piRIhd_.
87,.AndDhpaRtmhnthvHelThn?UmhnsrvisizhpiShlzAvspOkhnigensmindhtoRYtestiG!kamh_ykWEnthjEmzbRwndkamh_hspOksmhn_foRDhphblikHelfsrvhs.piRIhd_.
88,.dhbhlkWOt.WIHAvtibIHinsrndhbwtkamfhdhncIAlhtI!kamh@dhbhlkWOt.mistrbRwnsed.piRIhd!.
89,.dhbhlkWOt.WrnatkaliGfrmEndhtRYtestiGinenISEpWRfoRm.piRIhd_dhbhlkWOt_.
90,.DhveRI~ydIefkamh@DEaRg?Ud!kamh@mybikEkinbyimplYIzAzhslApinDhfEs.piRIhd_.
91,.inRIshntWIkskamh@fRigzAmphl.kamh_RIdrsHiRHAvHrdhvDhbAniGhv_dhbhlkWOt.AndyHyfhn+yRisjOksdhbhlkWOt!inWhnWhndhnbrO@piRIhd_.
92,.inDIEbIemtRIdIkamh@DI?UesmhgOSIEtrz_mytAtwtlwnmishldIfAnds.AndlAkthbOTsydzinthDhpascr_hvm?UchlhSoRt.istRhkShn.piRIhd_.
93,.DEklEmDEshksIdidinDhshbjekthvkamh@bhtjhnjsOfeR+sezDhRekrd.SOzhsOvIetsnevrhgRIddit_semikhlhn_ifDhgidhntkamh_WySudWI!kWeschmaRk!.
94,.mItylkamh@DE?IldDAnmenIbInishbhlRevhn?UbandzHAzbhnHhvriGrwnEtAndWhnETprsent.piRIhd_.
95,.DAtizWelhbhvDhnnASnhlAvRijfrHAsththlzhvshcpROgRAmzkamh_bhtHaRdlIEmaRkititWhntsdisIfRygmhntid.piRIhd.
96,.DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlAtmistREtrcaylzkOk_kamh.dhbhlkWOt.Dht.TRIhfoRpubIpRablhmAtik_piRIhddhbhlkWOt..
97,.HhndrsAdhdIstITRItRAnspaRtShtdwtmhnnEbyHhndrhndfydrzhpeRhntlIWhzkeRIGdRygzfrmkhlembIh@.
98,..DhpylhthnDhmeRhkhnhndtUhDrzhboRddydindDh
99,.DhfiShlzhntigOsthgaphsedDhplEnignoRdrpeststUlAndAftrentriGHhndrhneRhs.
100,.mistrmaRthn@RIshntlIdipaRtidfrmDhfAddtOlmistrsymhndrinhRydtUWaStinnAShnleRpoRt_DAtHImytstaRthpyvhntmoRgijinSuRhnskhnsrn!.
101,.instAdmistrsymhnprsWEtidHimtijYnHizgRUpesDhcIfigzek?htivofhsrhvDhveRIsHOldiGkhmphnIzthbIstAdhptOnIcdRipfht.
102,.stoRIzhvDhleftWiGAntikshvbRithnslOkhlghvrmhntsHAvhpiRdinDhbRitiSpAsfrsevRhl?rz.
103,.inRIshntWIksfoRigtAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRisjOksinWhnlendhnbRO@.
104,.DEvlernhvhbukdistRib?htidithnhDrbrOkabjesIstRImskrthbAbhlithlbYHUcAlhnjhseksizhnbydResiGezhgROl@.
105,.DhbRitiSphblikHhzgat?UstUinjYnsechtlUnIlefttistoRIIzAzpaRthvitsReg?hlrn?UzpEprdyht_.
106,.bhtDeRzhnhglIsydtUWhtsgYnatinlOkhlghvrmhntAtdizrvzklOsrhtenchn!.
107,.?UesekspoRtDUROzinDhmhntbhtnatniRlIhzmhcezimpoRts.
108,.stRoGimpoRtsHwAvrmInhdimestikdimAndRytnwstRoG_WhnSRWEtikrbhtREddefhsDhtizthHAvhvpOlblOGrseShn.
109,.tREddefhsitsWIkinDhdalr+AzDEgidlAstWIk!AndinhSoRtRAnhWIkrdalrmInzmoRHwlpfrekspoRts!.
110,.inDhloGgrRhnDhWIkdalrmEmIGmoRinflEShnAntytmhnIAndhvenShlIhvRiseShn!.
111,.RytnwHwevrvDIikanhmIhpiRstiltUbIgROiG!.
112,.foRmenIjAphnIzkhmphnIzEtWhzDhfrstymDEtevRhsIninhmeRhkhninvestrzsezmistreRhn.
113,.peRIdiskhvrditjhpAnfoRhmeRhkhnzAShlIUhzpalRhnHIkWips.
114,.mistrHOlmzAkoRtisedHIpAnztURiv?UDhstRekcrhvvAhgRh.
115,.itmEbIDhtostRhkcrAndmhlthplhsitIhvkoRprEShnzizhnDhmOstifektivfoRDhf?Ucr_.
116,.nOfrmplAnizbindhvyzdbhtitizhndrkhnsidrEShntURiv?UDhHOlstRhkcrHIsed.
117,.mistrRabrtshndkhnvestbIhndrstednatizhnn?Ufig?rinDhkhnsrvhthvlUvmhnt_bhtezDIeRhvDhpap?hlhstshndfaDrkafhlhn!.
118,.AzDhpap?hlhstsdEdHIhpIldtilesejhkEtidlOrmidhlklAspIphlHUfyndIkhnamikhndsOShlcEnjfRytnin.
119,.pap?hlhstmIdiGzHAdhRivyvOlhstflEvrWiTbAnrzrjiGpIphltivOtAzDEpREd!.
120,.DhkhmphnIdiklyntikamentanDhRizhlts.
121,.pEnWebrzmizmhglEdsedhspeShlplOShnbUstid?iRrlIrsElsignifighntlItmEkinitHaRdtUhcIvgEnzinhlEthstpiRIhd_.
122,.HIHAvbinsIn?rvyspRezidenthvWaSiGthnaprEShnzWDhdifenskantRAktts.
123,.pIdrefpeRIshkstIdzmistrkhniRindWaSiGthnezhvyspRezhdent!.
124,.mistrbeRIHAdbinpRezhdenthvHaRdmhntsisthmzh?UnhthvfigIintrnAShhlinkoRprhd!.
125,.nwsIbEztRyGtUmEkhmenz.
126,.itinvydidRezhdentstijYnhkhmitItieRDeRgRybshgensttikhmphnIinddiskhsshlUShnz!.
127,.DhkhmphnIolsOdOnEdfiftITAzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUhvAl?UEtDhkhmphnIzpAnstiklInApkhntemhnEtitsydz.
128,.DhkhnshlthntsnOthstinDhmiShninDhplAnzDhtnIdrDhkhmphnInoRfedrhlReg?hlEtrzh.
129,.sIbhgRIdtURemitIDIOvrsyt_.
130,.AndEes~E?UskAjUlzhvDhlanjhvDispESAthldiskhvrIfrseptembrthWenInynt_.
131,.DiSAthlWudbIDhfrstiliftafshnsphnyntInEtIsikscAanjriksplOZhn!.
132,.DhlajHAdvinklAntfrrlIrDis?iRbitWhsgRAbzbyDhspEstEjhnstIhbwtpyvtymzbikhzhvdizydhnd@hDrdilEz.
133,.?estrdEzhnwntsbhnbyRepRizenhthvHwRdmInsthHwsWhlblOtanDhsemizhmenmhntsepRhtlIfrmDIOvrwlkanfRhnsrpoRt.piRIhd.
134,vDIhmenmhntpAsizkamh@EWhlbIinkoRprEtidindhDhHyWIlejhslEShn.piRIhd!.
135,.bhtifitfElzkamhDhsenitkamh@WichpRUvDIhmemhntbyhtUtUWhnmaRjhnrlIrDhs?iRkamh_WhldapDhspIdHyfhnlimiphviZhnpiRIhd!.
136,._hlithlgetmUzkunsofhDhmaRkitsRizisthns.
137,.dhbhlkWOt_WIjist.getigintsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
138,.frtWentIminitskamhDhtUgRipsfEstofrmapshtsydzinhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzinfoRhnjrnhlhstsRikoRthdDhsIn.piRIhd.
139,.!bhtDhpROtestsRAphtlIbROkhpWinDhmIdIhHeditHeh.
140,..senhtfynAnsceRmhnbenshmhntspIkrRytkamh@bOTtekshnzkamh_puSrhpIlpiRIhd!.
141,.sOdIpRezhdenchlkAndhdAtsREnjiGfrmkAmptidikakhskamh_DhsIkshplitiklOphnIGtUDhstwT.
142,.HIpRyvhtlIhnsistsIhpOzhzRrpIlkamh_bhtshmTiGkHIHiz?UziGDhsaphziShnezhbaRghninSip.piRIhd.
143,.EpAkshzsIkRhstIAnhgReshvDiskEmbAkthHantedAftritprchstkaRkpiRIhd!.
144,.mOsthbzevrznwsEmistrnOvAlIpEdtUmhcfrDhkhmphnIkamh_WicAtnOWylRizrvzhvitsO@piRIhd!.
145,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtitsslyd!piRIhd.
146,.!innyntInEtIdRIkamh@meksthkhnvenhsWElhtOltEpeksDAtH?UcrYlprchsiz_WuHAvtUDIbAkbyletrzhvkRn!.
147,.DhnekstspRiGkamhcaRtrkhmphnIkamhhnhDrbigindhpendhntkamh_endrcAptrilevhnpiRIhd!.
148,.HIin@hDr?UesindhstRIlEtrzinsistkamh@DOkamh_DAtimpoRtsudbIshbjekttiDhsEmthgRIhvsgRUtnIpiRIhd.
149,.AndDEbalkAtDIhpROc?UzdinmItinphltRIplAntsdASkhntin?UzhnspekShnhvprdhkShnlynzpiRIhd.
150,.instedkamhDEfEvranhnwntsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfOkisIn_andhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt!instIfidpRasesiG.piRIhd!.
151,..AGgrditlhkUdhfiShlzkhnvInthDeRHykoRttijAjmistrAmrhvlestsemrpiRIhd.
152,.dhbhlkWOtytOlbevitsDIendhvydIalhjIkamhdhbhlkWOt_sezmistremrhvkamh@hpaRtIvedrhnpiRIhd!.
153,.dhbhlkWOtifWikIDhsepkamh@WhldyWiDRflAgpiRIhd!dhbhlkWOt_.
154,.HIWhzstRevthvizpaRtItydhlzhndstakdwtkamh@Riphn_hpizlhkUdmembhShpkyndifoRDhWEtiGtelhviZhnkAmrhs.
155,.DIAktWhzezhnnAcRhlfRHimezEtinpoRtkamhHItOldhfRend.piRIhd.
156,.sinsIdsjInezDhblUpRintfrhpROtInkamhDhdIfektiznwntUinvavhpROtInDAthfektsmeshlz.piRIhd_.
157,.bhthtempstysWEthnmistInoRdifekthvpROtIninDhmhshltiSUhvmesk?hlrdistrf?IpEShnz_HAvloGpRUvdfRestrEtiG.piRIhd!.
158,.?UeshtrnIgUlIwnIkamhtRyGthostImstrlItrzkamh_WhlRhv?UHwDhboRdpikt!Dhn?UpRezhdhnt.piRId.
159,.mIntymkamh@misthmhkaRDIizRhplEsiGkI?Un?hnhfiShlzkamh_inklIdentsjenRhlkwshlindshmhnhgOSIEtrz.piRIhd_.
160,.foRnhstapEtkamh@HIpikkantRAkthndoRghnyzincIfWoltrSI_kamh@HUendidHizOnbiddibIpRezhdentybAkiGmistrmhkaRntI!piRIhd.
161,.WylhknalhjiGDAtphtenShlkamhshvWesjrmhnttUhlmEkrzcEfhndrWestrnRistRikShnzpiRIhd!.
162,.WhciGEkhmp?UtrHyfhndRimhnlEdDhtrnRanmethlintUhprsiZhntpaRtkamh_mistrEmhnkhnsIdzDhRiskpiRIhd_.
163,.bhtkamhHIaRg?UzkamhdhbhlkWOt_DhdIprDhkhWaprEShnbitWInhskamh_DhmoRkhntROlhbhlDisOvIhtsyR_piRIhdz.dhbhlkWOt_.
164,.DhRwnTWelsaghtintenshfydkRitisizhv@OvrDhWestrnhstREl?hnghvrmhntsRlEShnSipiTwnjhpRrnrz_shcezmistrbandAndmistrHOlmzhkoRttikamh_HinDhghvrmhntisistidfynAnShlI!piRIhd.
165,.DhstEntgevrmhntignajDAtAkspErzkudlUzizmhcezWhntHhnrdmil?hnhstRElIhndalrzOvrRaTWelvz.piRIhd.
166,.DistEtghvrmhntsinSuRhnsaRminDhstEtHyfhnOndbAGkolsOHAvhnmesmhntsAndRaTWelzhkstIiGWhnHhnrdmil?hnostREl?hndalrz.piRIhd.
167,..DizdhndeRIWwlfrstakWOdrz.
168,.bynitstifhkOlt.tisUmWrDhkhmphnIgOzfhvHiRh@.
169,.DIon?OAndoRhmOlbIlindhstRIzaRDIOnlIWyntsDhthvletrlIigsAnijizinteknalhjIoRdizydzsliphWE!.
170,.bRitiZhplyhnsmEkrzHAvlosgRwntthkantmenhl?uRhpIhmzRivistAbliSdrep?htEShnfoRdizydAndkWolhtIstAnrdj.
171,.telhviZhnsepmEkrz.RegrhlIskenjhltIvIpROgRAmiGbigAm?ir.AvlostAtsDhjApn?UzAndDI?uRhpIhmts.
172,.mRiniSkhmp?UtrbRwnsyksimkleRhnEkoRnHAvblUmbhtkWiklI.
173,.itWelselekstUmhnendAnhlEtrdEt.
174,.frmhnzHIedshfrdnytsWetsf?rzAndWEdlos.
175,.sOfynhlI.DUWerIdnU?oRkrHAdhzblydtestidfoRevhdhnshvDIEdjhvyRhs.
176,.DRRizhltWhzppts.
177,.HIAn@hDr?UesindhstRImUnrzhndsisthzO_DitimpoRcudbIshgjekttUDhsEmtigRIhd.
178,.insted.DEfEvranhnnwscAksbyROviGReDrDAntinHwshndspektrz_fOkisiGankRitikhlkhntROlpYnts.insIfUdpRaset.
179,.mistRathnrsEDhtDIrTsfEtizsIldi@.
180,.DistRathnRrzkAnttelletrDI?UnhvrsHWhltspAndfrevr.pwrdbRyvhbigbAGhvld.oRReDrWhlshmdEklApsintUinhpakhliptikbigkRhc!.
181,.pRabjhtbynUzrpoRtshvhleZmishpROpRIEShnhvfhnz.DIesIsIviztrdDhfrmznU?oRkHAdkoRtrzlAstWIkWiDIintenShnhvigzAmhniGbiznhsRI!.
182,.insted.ifwdDhthvAShndizynfrm.migOlkRUzintrnASnhl.RizaprEtiGitDhlOkEShnRejistrdiznAthvmistrpOlOzinvesmhntfh.
183,.mistrpOlOolsOHOnzDhfAShnkhmphnI.
184,.DAtfhn?rzOld.mistrWEiGezReltivl?OGfrizjap.AndnAthbsepskalIigzHUUR?UstURhgRAjUhlpRhmOShnsisthvbEstans.
185,.sOmistRyGtelspEphl?UzfistI!.
186,.HizemDIEolsOrkshmkalI~sHWrkhntemSrhshvfoRhnkanseps.DispeShlImOzDhtmEkshnmoRhkh.
187,.stRliGsoftWeR.WrseditigRIdtiselhtskhmrShlpRhfeZhnhlSrvzizgRUphn.fElmOnEztisevhnhnt@WonEz.
188,.DhkhmphnIsedDhgRUpsthmestighntinrnAShnhlaprEShnzWhlbIsOldsepRhtlI.
189,.itdidnygenhfayDhbyrzWrdisklOztrmzhvDhsElz.
190,.mhskUrdistrfIHhzbAfhlsyhtsistevrsinsjIEbIdUkEm.frstRekignyRzdhvdisoRtrinWhnkwzhvEtHhndrd.
191,.sinsISInizDhblUpRenfoRhpROtIn.DhdisAktiznOntUinvalvhpROtImDhthvsekshm.
192,.bhtitempsthyslEthnmisiGoRdifektUpROtIninDhmashltiSUhvmhskOoRdistrfIpEShns_HAvWoGtpRr.
193,.nw@sIbh@iztRyGthmEkhmendz.
194,.itinvytidRezdhntsthjRYnitkhmitItieRDeRdRypshgempstDhkhmphnIAnddiskhsshlUShnz.
195,.DhkhmphnIolsOdOnEtidsiftITwzhndalrztUhlOkOWhnvyhnnethlgRUp.thHyrspeShlhstUhvA?UREtDhkhmphnIzplAnztiklInhpkhntAmhdEtidsyts.
196,.sIbhthgRIjURemhnIDIOvrsyt.
197,.EjIenWrds.ezhtofhnHAzdriGDhpAst?iR_DhsEnlUzfhmSROdhpitsnynU?oRkhmpenhtrzAndDhWEthst.
198,.itWrstenshzsDhlAkDhstakshvROltUvWIzmokhmphnIz.olsOnatWydlIfalOdanWolstRIt.DhdbItRhdiShnhlvAl?UkRytiRIh!.
199,.foRgzAmphl.itlykstaksDhtselethllOmOlthbhlhvDhkhmphnIzbukmAl?U.WRAsetsmynhslyhbilhtIzpRhSeR!.
200,.DIAvRijdUvhdendIldhvitsRekhmEtidstaksrzTRIpYntsevhnprsent.misekhnHyhstimDhgRUpAftrsmisbaRtIzfoRpYntWhnprsent.
201,..itAnijrmAnikhsektanDhgEm.piRIhd.dhbhlkWOt..
202,.minizhpaniSiGkamh-AtofhndishpYntIitspiRIhpspiRIhd.
203,.dhbhlkWOt.DeRizhntmhcpRygRhshmsevhntIndEz.piRIhd.
204,.itshbwtWyksevhntIndEzhnhbEdbIzlyskamh.dhbhlkWOt.sezmistrdikI.kamh.hvetrhniGgWhstIcrHiRhnjhpAn.piRIhd_.
205,.miktrmhtmAnAnwaRindifRhntsEmhntshvDI~YlHyfhnsrvhsiz.biznhs.piRIhd!.
206,.bytbOskhmphnISudbAnhsutfrmhnhptrnenDIYlhnAcRhlgAsbiznhs.piRIhd.
207,.DhSaRpRyzbRoDIinkRIshmimpuRpRyssRUDhpAst?iRdisevhnpYnTRIprsent.piRIhd.
208,.iftisrZhnSUhlpRysizizinklUtidkamh_impoRtpRysizRYzsikspYntfyvprsentinDhfrstkWoRtr!.
209,.ekspoRpRysizROzWhntprsentindDhWEthzkWoRtr!AndejhpOlnlIz?uROpYnt.tRUprsentindDhWAs?iR.piRIhd!.
210,.rlIWAstRIkamh@mistrchndUdofrkhnseShnz.piRIhd!.
211,.miRRoRghnhzEShnWhllwt?icigzistiGkamhnSeRtUbIkhnvrdhduRIhTrdIHyshndEpiRIhd.inthtUpYntsevhnsyvklAsESeRz.piRIhd!.
212,.AftiDhsrtIHysindEpiRIhdkamh_DiSeRzWudbIkhnvrdhbhlethllOrRESIO@.
