Id,Predicted
61,.DhfedrhlikspRestsrvhskamh_WrchlwdbiznhsizhnindhvijWhlztUsenfAkshzfrmDhkhmphnIzstoRzkamh_kEmtUrlI.hndWiTtUikspensidkamh_AnhlhssE.piRIhd!.
62,..mistorezIzhfoRmriGlijtIttr_izhdepthdDhlivriGstREttakWiTdiplhmAtiksmylzDhtsofinDhHaRnhshvHizWrdz.
63,..mistrhzItUhz.yRAksliGkthDI?UesizhsthShlIsenthdemhbwtIhmeRikhndishpShn@OvRyRAnd@.
64,.DhsOsIEtid~enz_nhnizeRkOh.ishjenRhlpaRtnahDeRkOhHOtelpaRtnrzhndHAzhWhnprsentjenRhlpaRtnrintRistinhpaRtnrSip..
65,..AndeRkOhspOksWumhnsrdDhkhmphnIformDhvencr_dikRIEthfynAnsiGvIikhlfrf?UcrHOtelpRajekts.
66,._dlAstnOstHAzolsObingOdthloRhnslIthnsmlR!.
67,.HIsyz.ikhnghtkoRnIDhsEDht?Uzhkizh?UnhvrshlbyWijbhthtRIlIez.
68,.?UzhShnz~aRmhziShnz.
69,._bhtthDishpRyzhvhmOstevRIWhn.stakpRysizbigAnhstedIklyndDhtpuStDIAvRijhbhvWenzdEzklOz..
70,.DismaRkitizWEtiGfrOnlIWhnTiGkshwfrdRoshsIn?rvyspRyzhdentAtamshnmhkenAnzhk?uRhtIzindkoRprEtid..
71,.DhbigSRizgOintidRapWanWIsIDhtREdnembr_.
72,._DhbAGkOldiGkhmphnIzflEtidhnhDrfiftImil?hndalrsEl@frnekst?Uzdy..
73,..DhmaRkitthndhmAgnhfyDhn?Uz.
74,.hstanhmrsEDAtDIrTspEtizsIld.
75,.fyvbil?hn?rzfrmnwDhshdRhlzlOlIsWalDIrTinh?Ujfyrbal@.
76,..DhgWaRtIAHAzOnlIfiftIsevhngEtsbhtAtpIk~wrz.dhzhnzhvmoRplEnzmEbIanhgRwnd..
77,.DhgEtshndkoRdoRzWrdizyndfrstmolreRkAst.
78,.DisizhsphShlItRUinDhWrk.hvbRitiSnabhlhstAndIvinpRIvIhslI.inDhWrkhvil?hmbYd.
79,..hmhGDhmEjrAsets.kamh.tenikOz~enrjIRizrvzkudIWrshbwtfyvbil?hndalrz.kamh_mistrgEnz.TiGks.
80,..HIvAl?UzDhpEplynAsetsAt.TRIbil?hndalrzsemhkOlhn.DhSip.bildiGaprEShnzh.tUbil?hndalrz.semikOlhn.AndDIathmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkRtithHyikslASlORIsrc_kamh@TrdIfyvmil?hnpIphlprchsthfiSiGlyzhnshndnyntInEtIfoR.piRIhd..
82,..ifDIshmhntInynfrsentWRti?UzOnlIWhndhzhnWrmzanevRItRepkamh@DEWud?UzhmOsttenbil?hnWarmzevRI?iR_piRIhd.
83,..bikdrmht.Andend~elt.aRndifRhntsegmhnthvDhtYlHyfhnsrvishzdeznhs.
84,..AnelsrvisizWelzWhnsDErdRildkamh_mamikdrmht.bildtofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhfitfrmhnhptrninDhYlAndnAcRhlgAstiznhs.piRIhd..
86,.mistrbenitskofrmAndhtoRItestiGHAzhntbhnhndoRstbyDhWytHws.piRIhd..
87,..AnddipaRtmhnthvHelThnd?UmhntsrvisizhfiShlzhvstOkhnhgenstmenthtoRItestiG_kamh_hkWiintijEmzbRwndkamh_hspOksmhn_frDhphblikHelTsrvhs.piRIhd!.
88,..dhbhlkWOt+WIHAvtibIkhnsoRndhbwtkhnfhdencIAlhtI!kamh@dhbhlkWOt_mistrbRwnsed.piRIhd!.
89,.dhbhlkWOt.WrnatkaiGfrmAndhtoRItestiGAnd~enISEporfoaRm_piRIhd_dhbhlkWOt_.
90,.DhveRI~ydIekamh@DEaRg?Udkamh_ybItEkhnbyimpYIzhzhstlAkinDhfEs.piRIhd_.
91,..inRIshntWIkskamh@frigzAmphl.kamh_RIdrsHiRHAvHrdhvDhbAniG@hv_dhbhlkWOt.AndyHyfhn+yRisjOksdhbhlkWOt_inWhnlhndinbrO.piRIhd!.
92,..inDIEbIemtRItEkamh@DI?UesnigOSIEtrz_hnhti+wtlamishlddIfens.AndlAktbOTsydzinthDhpastr_hvm?UchlhSoRt.distRhkShn.piRIhd..
93,.DEklemDEshksIdidinDhshbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SOzDhsOvIhtsnevrhgRIdUit_semikOlhn_ifDhdidhntkamh@WySudWI!kWeschmaRk.
94,.mIWylkamh@DI?IldDhmenIbInishphlRevhn?UbandzHAzbhnHhvriGrwnEtAndWhnETprsent.piRIhd..
95,.DAtizWelhbhvDhnASnhlAvRijfrHAstidhlzhshcpROgRAmzkamh_bhtHaRdlIhmaRkititWantsdisIfRAgmentid.piRIhd.
96,..DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRhlAdminhstREtrcaRlzkOk_kamh@dhbhlkWOt_bhtTRIrfoRkudbIpRablhmAtik_piRIhddhbhlkWOt!.
97,..HhndrsethdIstITRItRAnsboRtSattwtmhnbEbyHhndrhnfytrzhpeRhntlIWhzkeRIGdRygzfrmklembIht.
98,..DhpylhthnhmeRhkhnhndtU@hDrzhboRddydinh!.
99,.hfiShlzhntigOshgakhsedDhplEnignoRdrkWeststUlAndAftrentRiGHhndrhndeAhIh.
100,.!mistrmaRtntRIshntlIdipaRtidfrmDhfedtOldmistrsymhndRiGhRydtUWaSinnAShnleRpoRt_AtHImytstaRthpRyvhtmoRgijinSuRhnskhnsrn.
101,..instAdmistrsymhnprsWEdidHimtijYntHizgRUphsDhcIfigzek?htivofhsrhvDhveRIhsHOldiGkhmphnIzthbIstAthpth@OnIcTRefth!.
102,.stoRIzhvDhleftWiGAntikzhvbRithnslOkhlghvrmhntsHAvhpiRdinDhbRitiSpResprsevRhl?rz..
103,.inRIshntWIksfoRigzAmphlRIdrsHIRHAvHrdhvDhbAniGhventIyRhSjOksinWhnlhndinbrOl@.
104,.DEvlrndhvhbukdistRib?htiditinhDrbrOkoljesIztRImskrthbwtlithlbYHUcAlhnjhsteksizhmbydResiGezhgROl_.
105,.DhbRitiSphblikHhzgatn?UzdtUinjYntshclUtIlAfttistoRIzezpaRthvitsReg?hlrnUzpEprdyht..
106,.bhtDeRzhneglIsydtUWhtsginatinlOkhlghvrmhnthdizrvzklOsdritenShn!.
107,.?UesekspoRttROzinDhmhnTbhtnatniRlIeztmhcezimpoRts.
108,..stRoGimpoRtsHwevrmInDAtdimestikdimAndRytnOstRoG_WhnSurWEtikrbhtREddefhsitizthHAvhfulblOnRiseShn.
109,..tREddefhsitsWIkinDhdalr+AzDEdidlAstWIk!hndinhSoRtRenhWIkrdalrmInsmoRHelpfrekspoRts.
110,.inhloGgRhnDhWIkdalrmEmInmoRinflEShnAndtytmhnIindivenShlIhRiseShn!.
111,.RytnwHwevrDIikanhmIhpiRstiltUbIgReiG.
112,.frmenIjAphnIzkhmphnIzitWhzDhfrsttymDEdevrsInhnhmeRhkhninvestrsezmistreRin.
113,..peRIdiskhvrdijhpAnfoRhmeRhkhnzAkShlIilispweRhnHIkWips.
114,.mistrHOlmzhkoRthsedHIpAnztURIv?UDhstRhkcrhvvAlhgrI!.
115,.itmEbIDhtaRstRhkcrAndmhlthphstitIhvkoRprEShnzizhnDhmOsifektivfoRDhf?Ucr_.
116,..nOfrmplAnHAzbindhvyzdhbhtitizhndrkhnsidrEShntURhv?UDhHOldstRhkcrHIsed.
117,.mistrRabrtshnkhnbestbIhndrstednatizhn?Ufig?rinDhkhnsrvhtivmUvmhnt_bhtezDIeRhvDhpap?hlhsshndfaDrkHaflhn.
118,..AzDhpap?hlhssdedHIhpIldtilestejhkEthdlOrmidhlklAspIphlHUfyndikhnamikhndsOShlcEnjfRytnI_.
119,.pap?hlhsmItiGzHAdhRivyvhlhstflEvrWiTbAntrzrjiGpIphltivOtAzDEpREd_.
120,.DhkhmphnIdiklyndtikamentanDhRizhlts.
121,..pEnWebrzmizmhglEdsedispeShlpOShnbUstit?iRrlIrsElzsignifikhntlImEkinitHaRdtUhcIvgEnzinhlEthstpiRIhd_.
122,..HIHAdbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzfRDhdifenskantRAktt!.
123,.pItrefpeRIshksIdzmistrkhniRhndWaSiGthnezhvyspRezhdent..
124,.mistrbeRIHAdbinpRezhdenthvHaRtmhnsisthmzh?UnhthvfigIintrnAShnhlinkoRprEt!.
125,..nwsIbyiztRyGtUmEkhmens..
126,.itinvydhdRezivhntstijYnthkhmitItieRDeRgRypshgenstDhkhmphnIinddiskhsshlUShnz.
127,..DhkhmphnIosOdOnEidfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShlhststUhvAl?UEtDhkhmphnIzpAnztiklInhpkhntAmhnEtidsyts.
128,..DhkhnshlthntsnOthstinDhmiShninDhplAnzbhtnIDrDhkhmphnInoRfetrhlReg?hlEtrzpRh!.
129,.sIbw@hgRIdtURemhdIDIOvrsyt!.
130,..AndEesEskejulzhDhlanchvDispESAthldiskhvrIfrsettembrtWenInynt_.
131,..DhShthbudbIDhfrsttiliftofshnsDhnyntInEtIsikscanjriksplOZhn_.
132,._DhlancHAdbinplAntfrrlIrDis?iRbhtWhskRAbzbyDhspEstEjhnsIhbwtfyvtymzbikhzhvdizyAnd@hDrdilEz.
133,.?estrdEzhnwnsmhntbyRepRizenhthvHwRdmInsthHwsWhlbOtanDhsimzhmedmhntseprtlIfrmDIOvrElkanfRhnsRipoRt!piRIhd.
134,.DhDIimedmhntpAsizkamh@itWhlbIinkoRprEthdinthDhHyWElejhslEShn.piRIhd_.
135,.!bhtifitflzkamhDhsenitkamh@WichpRIvdDIhmemhntbyhtUtUWhnmaRjhnrlIrDis?iRkamh_WhldRapDhspIdHyfhnlimhtpRhviZhnpiRIhd.
136,._hlithlghdn?UzkudsafhnDhmaRkitspRizisthnsiR.
137,.dhbhlkWOt_WIjist.etigitsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt!.
138,.frtWentIminitskamhDhtUgRUpsfEstofrmapshtsydzhDhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzhnfoRnjrnhlhstsrkoRtidDhsI.piRIhd.
139,._bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHeditHeld.
140,..sedhtfynAnstceRmhnbenshminspIkrRytkamh@bOTtekshnzkamh_puSripIlpiRIhd!.
141,..sOdHipRezhdenchlkAndhditsREnjiGfrmkempttidikakiskamh_HUsIkshplitikhlOphniGthDhstwT.
142,.HIpRyvhtlIinsistsIhpOzhzRrpIlkamh_htshmTiGkHIiz?UziGDhtaphziShnezhbaRghniGSip_piRIhd.
143,..EpekshzsIkRhsIhndhgReshvDiskEmbAkthHantidAftrhtprchstklaRkpiRIhd..
144,.mOshbzevrznwstEmistrnOvAlIpEdtUmhcfrDhkhmphnIkamh_WicHAtnOYldRizrvzhvitsOnpiRIhd.
145,.AndSoRtlIAftrDIAkWhziShnkamh@YOlpRyshstaRtidsislydpiRIhd.
146,.innyntInEtITRIkamh@meksthkOinvenhsWElhtOdEpAksDht?UcrYlprchsiz_WudHAvtUIbAkbyletrzhvkand.
147,.DhnekstspRiGkamhcaRtrkhmphnIkamh@hnhDrbigindipendhntkamh_endrcAptrilevhnpiRIhd.
148,..HIinhDr?UesindhstRIlEtrzinsistkamh@DOkamh_DAtimpoRtSudbIshbjekttiDhsEmdigRIhfsgRUthnIpiRIhd.
149,.AndDEbalhkAtDIhpROc?UzdinmItinphltrIplAntsdASkhntin?UzhnspekShnhvprdhkShnlynzpiRIhd.
150,..instedkamhDEfEvr@hnhnwnsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfhkisiG_andhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt_insIfrdpRasesiG.piRIhd.
151,..AGgrdDhk?UdhfiShlzkhnvImthDeRHykoRttijhjmistremrhvlestshmrpiRIhd.
152,.dhbhlkWOtytOldhmitsDIemdhvydIalhjIkamhdhbhlkWOt_sezmistrAmrhvkamh@hpaRtIvedrhnpiRIhd.
153,._dhbhlkWOtifWikIpisepkamh@WhldyWiDRflAgpiRIhddhbhlkWOt_.
154,.HIWhzstRipthvHizpaRtItythlzhnstakdwtkamh@RipiG_hphzlikWudmembrSipkadbifoRDhWEtiGtelhviZhnkAmRhz.
155,.DIAktWhzezhnAcRhlfrHimezIdiGpoRkkamhHItOldifRend_piRIhd.
156,..sinsIcjInizDhblUprhntfrhpROtiGkamhDhdifAktiznwntUinvylvhpROtinDAtifektsmhshlzpiRIhd_.
157,.bhthtempstyslEthmistiGoRdifektivpROtIninDhmhshltiSUhvmesk?hlrdisthfIpEShnz_hdloGpRUvdfRestREtiG.piRIhd_.
158,.?UeshtrnIgRlIhnIkamhtRymthAstimstrlIdrzkamh_WhlRrv?UHwDhboRdpiktDhnUpRezident.piRIhd.
159,.mIntymkamh@mistrmhkaRTIezrplEsiGkI?UnihnhfiShlzkamh_inklUdIitsjenrhlkwnshlinshmnigOSIEtrzpiRIhd_.
160,..foRHiztapEtkamhHIpikskantRAktinoRghnyziGcIfWoltrSI_kamh@HUenditHizOnbidtibIpRezhdentbybAkiGmistrmhkaRHIpiRIhd.
161,.WyliknalhjiGDAtphtenShlkamhshmWestjrmhntUhlmEkrzcEfhndrWestrnRistRikShnzpiRIhd..
162,._WhciGEkhmp?UtrHyfhndRivhnlEDtrnRammethlintUhprsiZhnpaRtkamh_mistrEmankhnsIdzDhReskpiRIhd_.
163,..bhtkamhHIaRg?UzkamhdhbhlkWOt_DhdIprDhkUaprEShnbitWInhskamh_DhmoRkhntROlhbhllhstOvIhtsaRpiRIhdzdhbhlkWOt!.
164,..DhRwTWelsaghintenshfydkRitisizhmOvrDhWestrnastEl?hnghvrmhntsRIlEShnSipWiTanthpRrnrz_shcezmistrbandAndmistrHOlmzhkoRtkamh_HUmDhghvrmhnthsisthdfynAnShlIpiRIhd.
165,.DhstEtgevrmhntinajDhtAkspErzkudlUsizmhcezWhntHhnrdmil?hnastRElI?hndalrzOvRoTWels.piRIhd.
166,..DhstEtghvrmhntsinSuRhnsaRminDhstEtHyfhn@OndbAGkolsOHAvinvesmhntsAnRoTWelzhksIdiGWhnHhnrdmil?hnastRElI?hndalrzpiRIhd.
167,..DIzdhndeRIWelfrstaRkHOldr.
168,.bhtitstifikhld.tisIWrDhkhmphnIgOzfrm?iRh.
169,.DIadIOAndothmhbIlindhstRIzaRntIOnlIWenzDhtHivletrlIidsAnijizhnteknalhjIoRdizynsliphlE..
170,.bRUShplyhnsmEkrzHAvloskRwnthkanmenhl?uRhpIhnzRUhvistAbliSdRek?htEShnfoRdizydAndkWalhtIstAndrdz.
171,.telhviZhnsetmEkrz.ReghlIskejultIvIpROgRAmiGbhgAn?iR.hvlostwchDhjApnIzAndDI?uRhpIhns.
172,.bijiSkhmp?UtrbRwndzlyksinkleRhndEkoRtHAvblUmbhtkWikhWht!.
173,..itWhlselekstivhthntAthlEtrdEt!.
174,..frmhnTsIAdshfrdnytsWetsf?UrzinWEtlos..
175,.sOfynhlI.DhWrIdnU?oRkrHAdezblhdtestidfoRevhdhnshvDIijvyRhs.
176,.DhRizhltWhzpakih!.
177,..HIAndhDr?UesindhstRIlIdrzinsisthsO.DitimpoRtcudbIshbjekttUDhsEmddigRIiI.
178,.insted.DEfEvranhnwjceksbyROviGRADrDAninHwsindspektrz_fOkisigankrtikhlkhntROpYnts.insIfUdpRasenn!.
179,.mhstRonRisEDhtDIrTzfEtizsIld..
180,.DhstRothmRizkAnttelWeDrDI?UnhvrsWhlikspAndTrevr.twrdbyDhbiggAGhvOld.oRWeDriWhlshmdEkhlApsintUinhpakhliptikbidkRhc!.
181,.pRapthdbynrzRipoRtshvhlejmisrpROpRIEShnhvfhndz.DIesIsIvizhtrdDhfrmznU?oRkHedkWoRtrzlAstWIkWiDIintenShnhvigzAmhniGbiznhsRI!.
182,.insted_itfwDrthfAShndizynfrm.migelkRUzintrnAShnhl.RizaprEtiGitDhlOkEShnRejhstrdezDAthvmistrpOlOzinvesmhntsf.
183,.mistrpOlOolsOHOnzDhfAShnkhmphnI_.
184,.AtfoRt?rzOld.mistrWiGrzROldzivl?oGfrzjab.AndDAthvsetskalIigzHUR?UzdtURhgRAjUUhlpRrmOShnsisthvbEstansRh.
185,..sOmistrRAGtelspIphl?UzfiftI!.
186,.izimDIEolsOrkshmkalIiksHUrkhntenpcrhshfoRhnkanseps_hspeSlIDOzDhtmEkDrmoRk.
187,.strliGsoftWeR.WrseditigRIdtisOtskhmrShlpRhfeShnhlsrvizizgRUp.felWhnEstisevhnhnWhnEz.
188,..DhkhmphnIsedDhgRUpstrmestikhtinrnAShnhlaprEShnzWhlbIsOldsepRhtlI.
189,.ittidnydenhfayDhbyrzoRdisklUztrmzhvDhsElz.
190,.mhstkURdistRhfIHhzbAfhlsyhtsistevrsinjjIEbIdUkEn.frstRekhgnaRzDhdisoRdrinWhnTwzhnEtHhndrdn.
191,..sinsISInizDhblUpRendfoRhpROtIn_DhdifektiznOintUinvalvhpROtInDAthfektshkhn!.
192,..bhtitempsthysthmisiGoRdifektidpROtIninDhmOShltiSUhvmhskoRdistRhfIpEShns_HAvWoRnplnh!.
193,.nw@sIbh@iztRyGtUmEkrmen.
194,.itinvythdRezidhntsthjoYnhkhmitItUeRDeRgRypshgenstDhkhmphnIhnddiskRhsshlUShns.
195,..DhkhmphnIolsOOdOnEtidsiftITwzhndalrztUhlOkhinvyRhnmedhlgRUp.thHyrspeShlhstUivAl?URItDhkhmphnIzplAnzthklInhpkhntAmhnEtidsyts.
196,.sIbrhgRIddRemhdIvIOvrsYt..
197,.EjIedWrts.ezitosOnHAzdriGDhpAst?iR_DhsEtlUizfrmtOdhpicnynnU?oRkhmpetitrzinDhlEthstRh!.
198,.idWrstensishlekDhstakshvROltUWIsmolkhmphnIz.olsOnatWaRdlIfalOdanWolstRIt.DhtmItRhdiShnhlvAl?rkRytiRIhd.
199,.foRigzAmphl.itlykstaksDhtselethlOmhlthbhlhvDhkhmphnIzbukvAl?r.oRAsetsmynislyhbilhtzprSeR!.
200,.DIAvRijdiiden?UldhvitsRekhmedidstaksbistURIpYRntsevhnprsent.DhsekhnHyhstinDhgRUpAftRrsmiTbaRtIzfoRpYntWhnprsent..
201,..itHedhjrmAthkhsektanhgEm.piRIhd.dhbhlkWOt..
202,.itizhphdiSiGkamh-AndofhndishptiGikspiRIhspiRIhd.
203,.dhbhlkWOt.DeRzhnmhcpRagResinsevhntIndEzpiRIhd.
204,.itshbwtlyksevhntIndEzhnhbEbIzlyskamh@dhbhlkWOt.sezmistrdikI.kamh@hvedrhniGghztIcrHiRinjhpeAn.piRIhd.
205,.miktrrtAndAnelaRindifRhntsegmRhntshvDIYlHyfhnsrvishz!biznhz.piRIhd..
206,.bhtbOTkhmphnISudbenhTidfrmhnhptrnintIYlhnAcRhlgAsbiznis.piRIhd.
207,..DhSaRpRyzbRoTIinkRIshnimpuRtpRyszrDhpAst?iRtisevhnpYntTRIprsent.piRIhd.
208,..ifDhsrjhnSUlpRysizizinklUdidkamh_impoRtpRysizROzsikspoRtfyvprsentinDhfrstkWoRtr.
209,.ekspoRtpRyshzROzdWhnprsentinDhlEthstkWoRtrAndejhpOlIIz?iROpYnt.tUprsentinDhlAst?iR.piRIhd.
210,.rlIWAstRikamh@mistrtRhndUdofrkhnseShnz.piRIhd.
211,.nUoRghnhzEShnWrdhlw?UcigzistiGkamhnSeRthbIkhnvrthduRihTrdIHyshndEtpiRIhd.inthtUpRntsevhnfyvklAsISeRz.piRIhd..
212,.AftrDhsrtIHyshndEpiRIhdkamh_DhSeRzWuddIkhnvrnhbhlethllOrRESIO..
213,.dhbhlkWOt_dOnhndresthmEthskamhdhbhlkWOt.siznAmjEI_kamh.DhceRmhnhvDhdemhkRAtikjestizpaRtIzpalhsIkhmitI.piRIhd.
214,.RnsOldstaksiztRhks~oRhbwthTrdHyrDhnoRbhlkamh_seditspOksmhntfrDhkhmphnI.piRIhd..
