Id,Predicted
22,.itmEbIDhtaRstRhkcrhndmOlthplishtIhvkoRmrEShnzizhnfhmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzbendivyzd.hdidizhndrkhnsidrEShntURiv?UDhHOldstRhkcriSed.
24,.DhpIphlspaRtIkadvIdmUvdintikIpphsiShnzineRIhzhvphblikhdmhnhstREShn.inklUdiGHelT_hjhkEShn!lEbr_foRinRilEShnzhndAgRhk.
25,.Dhshlwdit.tUplEsmoRhvitskadRYinDhpAnhmEnIhnb?uRakRd.
26,.n?UmrhskamRAdzWrhpYntid.mOstrTRUmgRAjWEdidfrm?UnhvrShtIzinkamhnhStblaktmEShnz.
27,.AzWiTDhResthvDhRUSIHwevr_DeRydIalhjIbikEmkhntAmhnEtid.byDhcurmhvkrapShn.
28,.IinnyntInEtIfyv_AndsYlWhnniRlI?Ulevhnbil?hndalrzinddAmhnjisAt.tRyl_DhbighstjaRjmhntevrhlWoRdidhplEnt.
29,.DhtUkhmphnIShgRIdthsAvhlhkEsfrTRIbil?hndalrzhndlEtDiShmbr_.
30,.penzYYlHAzbhnfRediGOvrDhDItElzhvmUviGDhmhniG!evrSe.
31,.shmitsHAvDeRphlitikWhlbenhfitshvkoRc_natlIstDAtdhpRezhdent.damhnEGksDhn?Uz.
32,.bhtHAviGtoktUhvryhtIhvrphblikhnshbwtDishnRIShnWIks_hmkhnvencDAtmoRaRWrIdhbwtDispeRhdakshvdektoG.Dhndphblikl.
33,.DeRjnOldwtWIptiminiSDhsOvIhtTRetfiRIshbstAncnhlInDhlAst?iR_sOzmenhsOdhRepRisenthdtU!DinWevr_.
34,.bhtDeolsElRisl.
35,.tUstIphlfol.khmInHyrinflEShn.hndivencUlEHyrintRistREts.
36,.DhlibRhlslosDhphlitikhldibEttfanpWeDrtUfhndDhkantRhT!piRIhd_.
37,.mwtDeRdiWydidtUHAvkantRhshpoRtrzdRygTRUDhmoRAshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnhSfoRonhldREghntUlOkinDhmeR_AndAdmetDhtDisWhzhmhstEt.piRIhd.
39,.DhRESOsignhlthfyvhvDhmaRkitsevhnkWoRtrlIdwntrnzinDhnyntInsevhntItiEtISevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitDiklynfrDhsebshkhntkWoRtrinDOskESiz!WhzhbwtsevhnprSent.piRIhd.
41,..HyrintRistREtskamh@hvkoRskamh_kudbIofsetbyHyrinflEShnpiRIhd_.
42,.DAtsmoRhlOsWht.DhplUdSipnikanhmistsikspektpiRIhd.
43,..Dhn?UceRmhn.nOshdHizphlithkhlkhmAkShnzmEkshmmaRkitprtishhndshspiShs_DhtIbhltRydhstim?hlEtDIkanhmIEthHelp.jIpItkAnhditsnekst?iR_piRIhd.
44,.HAzsynzvhstRoGgRIkanhmIhnmrjkamh@HIAdzkamh_loGHyfhntrmREtsaRlyklItUdRiftHyr@piRIhd_.
45,..AtDhsEmtymkamh.hgResivikspAnchnhbRodHAzmEdDhmOstsWishvsWispAGks.hglOvhlplErpiRIhd.
46,.y?UbIesshbsidIeRIhndn?U?oRk_WhzDhfrsttfoRhninsthc?UShnthmAninjU?Uesdhmestik.koRprht.bandiSU.piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyrd!doYjlendrbAGkk!innyntInEtIfyvpiRIhd_.
48,.HizkRIdenShlsrcestrdDhtDhsOvIetsmytHaRbrmoRintRhstindipamhsI.DhnRIlhstEt.
49,.dhbhlkWOt.HifDhsODIitstisydtUcEnjDhnEcrvDhmiShnkamh_DEnwHAvDhRytkytH?iR_kamh.dhbhlkWOt.sezDIizeElIhfiShl.piRIhd_.
50,.hn?UzRIlIsUSrdj?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbytprRUvIensOlvr.piRIhd_.
51,.lAstWIk_kamh_DhprRUvIetghvrmhntoRdrdDhtolsilvrpRhdUstbystEtHyfhnOndmynzmhstbIsOldtUDhsencRhlbAG.piRIhd.
52,.pRyvhtsilvrikspoRtrzolsOHAdbhnofrdinsendrjtUselDrSOlvrtUDhbAGk.piRIhd.
53,.nAlkamh.WutevrDeRdRolbAkshnRIllyf.kamh_WimsinfikShnaRnatneShseRlIbAdTiGzpiRIhd.
54,.DEkhnbIHhleRIhslIfhnikamh.AzWelizHylIfektivtUlzfrswttyr@piRIhd.
55,..DisizhspeShlItUinDhWrkrv.bRidiSnavhWhsts.kamh_AndIvhnkamh@pRIvIhSlEkamh.indDhWrkhvWEIhmbYt_piRIhd.
56,.mistrkApchnbrdksedn?UzrkhnphbliSiGoReRIhsdUsnIWudfrDrikspoRWudDhmaphtt.piRIhd.
57,.natDhtfAksmhSnzr?UpiRIhd!.
58,.DEfbRenin?UzinDI?UesensDIrlInyntInsevhntIzpiRIhd.
59,.bhtDRpapn?hleRhtIgRUvslOlI.DhkhztRAnzmiShnofhnhlhslhghSkamh_pRintiGmesI_hndmhSInzkudhn.dhbhlkWOt.tok.dhbhlkWOt.tUIchDrIfiShnlI!piRIhd.
60,.biznisUzWrolsOWeRIhvfAkspRajeks.AvtrhHylItwtidfedrlikspReSfencrdthpRhvydfAksrvisflwndrd_hndWhzjedhshndinnyntInEtIsevhn.piRIhd.
61,.DhfedrhlikspRessrvhzkamh_WrchlwdbiznhsUzindhndivijWhlztUsenfRAksizfrmhkhmphnIstoRzkamh_kEmtUrlI!hndWhTtUikspensUvkamh_AnhlistsE.piRIhd!.
62,..mistr+hzIzhfoRmriG?liStItjr_izhdeptitDhlivriGstREdtakWhTdiplhmAtiksmyylzhtsofinDhHaRSnhshvizWrdz.
63,.mistrizIizUhz.fyRAksliGktUDI?UesizhspeShlIsenshdAvhbwTIhmeRikhndisepShnOvryRAn@.
64,.DhsisIEtidAnIznhnizeRkOlh_izhjenRhlpaRtnrDeRkOhHOtelpaRnrzhndHAzhWhnprsentcenhlpaRtnrintRisinDhpaRtnrSet..
65,.AndeRkhlhspOkshlmhnsedDhkhmphnIfoRmDhvencr_thkRIEthfynAnsiGvIikhlfrf?UcrHOtelpRyjeks.
66,._tlAftnOstHAdolshbingudthlhnsWItiGsiIn.
67,.!HIfAz.itkhnditkaRnEthsEDht?Uzhkezhg?UnhvrshllyWijbyDhRIlIeiz.
68,.?UziSUzaRm?hziShnz.
69,.bhtthDhshpRyzhvalmhstevRIWhn.staktpRytsizbigAnhstedIklynDhtpuStDIAvRijhbhvWenzdEzklUz.
70,.DitsmaRkitizWEtiGfrOnlIWhnTiGkshwlfrdRofhsIn?rvyspRezhdentAtamsinmhkhnhnsik?uRhtIzinkoRprEtid_.
71,.DhbEkSUezgiGthdRaplhnWIsIDhtREdnembr_.
72,._DhbAGkHOldiGkhmphnIzflEtidhnhDrfiftImil?hndalrselfrnekst?UzdE..
73,..DhmaRkittendhmAgnhfyDhnUz.
74,.hstRanhmrsEDAtDIrfsfEtizsIld.
75,.fyvDil?hn?iRsfRhmwDhshnWhlstlUlIsWalIrDhnIH?Ujfyrbal@.
76,._lhgWaRtIAHAzOnlIfiftIsevhngEtsbhtAtpIkwrzdhzhnz~hvmoRplEnzmEbIanDhgRwnd.
77,.DhgEtshndkoRdoRzWrdizyndfrsmalr~eRkRAft_.
78,.DisizhspeShlItRUinDhWrk.hvfRitiSnavhlistsAndIvinpRIvIhslI.hndDhWrkhvil?hmbYd.
79,.hmhGDhmEjrAsets.kamh@tenikOzAnhjRizrvzkudIWrzhDwtfyvbil?hndalrz.kamh_mistrgAnz_TiGks.
80,.HIvAl?UzDhpEplynHAsetsAtTRIbil??hndalrz+semhkhlhn_DhSip.dildliGaprEShnzAt.tUbil?hndalrz.semikOlhn.AndDIathmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkWEintDhHykflAS+lORIsrc_kamh@TrdIfyvmil?hnpIphlpRechsthfiSiGlyshnzhndnyntInEtIfoR.piRIhd.
82,..iffIsevhntInynprsAtWhdI?UzOnlIWhndezhnWrmzhnevRItRep_kamh@DEWid?Uzamhstenbil?hnWrmzevRI?iR_piRIhd_.
83,..bik.drmit.Andendw@aRindifRhntsegmhnshvDhtYlHEfhnsrvisizbiznhs.
84,.AndAlsrvisizWelzWhnsDERddRldkamh_fwmikdrmit.bildofSoRddRiliGRiks.
85,.bhtbOTkhmphnISudbenifitfrmhnhptrnindDhYlAndAcWlgAstiznhs.piRIhd_.
86,.mistrbenitskofrmAndhtoRItestiGHAzhnbhnhndoRstbyDhWytHws.piRIhd_.
87,.AndDhpaRtmhnthvHelThn?UmhnsrvhsizhfiShlzhstOkhnigensmenditoRIpestiG_kamh_hkinthjEmzbRwndkamh_AspOksmhn_forDhphblikelTsrvhs.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsrndhbwtkAnfhdendSIAlhtI!kamh@dhbhlkWOt_mistrbRwnsed.piRIhd_.
89,.dhbhlkWOtWrntkynfrmAndhtoRItestiGhndenISEpoRfoRm.piRIhd_dhbhlkWOt_.
90,.DhveRI~yDIAfkamh@DEaRg?Ud!kamh_mytbIkEkhnbyimplYhzAzhslAtinDhfEs.piRIhd_.
91,.!inRIshntWIkskamh@frigzAmphl.kamh_RIdrzH?iRHAvHrdhvDhdAniGHwv_dhbhlkWOt!AndDyHyfhn+yRiSjOksdhbhlkWOt!hndWhnHhndinbrOl_piRIhd_.
92,.!inDIEbIemtRIdIkamh@DI?UestDhgOSIEtrz_nyti+wtlammisOldDifens.AndlaktbOTsydzinthDhpasjr_hvm?UcRhlhSoRd.distRhkShn.piRhd_.
93,.DEkslEmDishksIdidinDishbjekthvkamh@DhtjhjsOfeR+sezDhRekrd.SOzhsOvIhtsnevrhgRIddit_semikhlhn_ifDEdidhntkamh_WyShnWE!kWeschmaRk.
94,.mItWylvkamh@DI?ilDhnmenIbInishphlRevhn?UbandzHAzbhmHhvriGrwnEtAndWhnETprsentt.piRIhd.
95,.DAtizWelhbhvDhnASnhlAvRijRrHAsththlshsecpROgRAmzkamh_bhtHaRlIhmaRkititWantsdisIfRygmentid_piRIhd.
96,..DhsitIkhmpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlhministREtrcaRlzkOk_kamh@dhbhlkWOt_bhtTRIhfoRhtibIpRablhmAtik_piRIhd.dhbhlkWOt_.
97,..HhndrzsedhdIsITRItRAnspoaRtSatdwtlhnDEbyHhndrhnfydrzhpeRhntlIWhzkeRIGdRygzfrmklhmbIh.
98,..DhpylithndhmeRhkhnAndtUhDrzhboRddydinDIh.
99,..hfiSlhlzhntigOshgatbhsedDhplEnignoRdRrkWesstUlAndAftrentrIGHhndrindeRz.
100,.!mistrmaRthn@RIshntlIdipaRtidfrmDhfedtOlmistrsymindrinhRydtUWaSinnAShnleRpoRt_AdHImytstaythpyvhtWoRgijhnSuRhnskhnsrn.
101,.instAdmistrsyvinprsWEtidHintUjYnHizgRUpesthcIfigzek?htiv@ofhsrhvDhveRIhsHOldiGkhmphnIzthbIsethptiOnIcTReft.
102,.stoRIzhDhleftWiGAvtEkshvbRithnzlOkhlghvrmhntsHAvhpiRdinDhbRitiSpRAsfrsevRhl?rz..
103,.itRIshntWIksfoRigsAmphlRIdrsHiRHAvHrdhvDhbAniGhventIyRiscOksinWhnlhndhnbrO@.
104,.DEvlrndhvhbhtdistRib?ItidinhnhDrbrOkaljesIztRImskrdhbwtlithlbYHUcAlhnjhseksizhnbydResiGAzhgrhl@.
105,.DhbRitiSphblikHhzgatn?UstUinjYnseclUdIlAftistoRIzAzpaRthvitsReg?hlrnUzpEprdyht_.
106,..bhtDeRzhnAglIsydtUWhtskYnatinROkhlghvrmhntDAtdizrvzklOsrhtenShn_.
107,.?UesekspoRttUROzhnDhmhnTbhtnatniRlIezmhcezimpoRts.
108,..stRoGimpoRtsHwAvrmInDAtdimestikdimAndRytnwhstRan_WhnSRWEtikrbhtREddefshtizthHAvhfuldlOnRrseShn.
109,.tREddefhsitsWIkinDhdalr+AzDEgidlAstWIk!AndidhSoRtRAnhWIkrdalrmInzmoRHelpfrekspoRts!.
110,.iDhloGgrRhnDhWIkdalrmEmIGvoRinflEShnAndtytmhnIAndhvenShlIhvrseShn!.
111,..RytnwHwevrrDIhkanhmIhpHiRstiltUbIgROliG.
112,..foRmenIjAphnIzkhmphnIzitWhzDhfrsttymDEtevrsIninhmeRhkhninvestrsezmistreRhn.
113,..peRIdiskhvrtijhpAndfoRhmeRhkhnzAShlIiWhzpaleRhnHIkWits.
114,..mistrHolmzykoRthsedIpAnztURiv?UDhstRhkSrhvvAlhgRId.
115,.itmEbIDAtastRhkcrAndWOlthplisitIhvkoRprEShnzizhvDhmOstifektivfoRDhf?Ucr!.
116,..nOfrmplAnHAzbindhvyzdbhtidizhndrkhnsidrEShntURiv?UDhHOlstRhkcrHIsed.
117,.mistrRabrtshnkhnvestbIendrstednatezhn?Ufig?rinDhkhnsrvhdivlUvmhnt_bhtezDIeRhvDhpatpIlisthndfaDrkHaflhn.
118,.AzDhpap?hlhstdedHIhpIltUlesejhkEtidlOrmilhklAspIphlHUfyndIkhnamikhndsOShlcEnjfRytmEtR_.
119,.pap?IlistmIdiGtHAdhRivyvhlistflEvrWiTbAnrzrjiGpIphltUvOtAzDEpREd!.
120,.DhkhmphnIdiklyndtikamentanDhRizOlts.
121,..pEnWevrzvismhglEdhsedhspeShlphlOShnbUstid?iRrlIrsElsignifikhntlItmEkinAtHaRdtUhcIvgEnzinDhlEthstpiRIhd_.
122,..HIHAdbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzWeDhdifenskantRAkstd.
123,.pIdrAfbeRIshksIdzmistrkhniRhnWaSiGthnezhvyspRezhdent.
124,.mistrbeRIHAdvinpRezhdenthvHaRdlinsisthmzE?UnhthvfigIintrnAShnhlinkoRprhE.
125,..nAhsIbEztRyntUmEkhmenz.
126,..itinvydidRezhvinsthjYnhkhmitItieRDeRgRyvshghnsDhkhmphnIAnddiskhshlUShnz.
127,.DhkhmphnIofsOdOnEhdfiftITwzhndalrztUhlOkhlinvyRnmenhlgRUpthHyrspeShliststUhvAl?UItDhkhmphnIzplAntdiklInAtkhntemhnEtidsyts.
128,..DhkhnshlthnsnOtisthnhmiShninDhplAnzDAtn?UDrDhkhmphnInoRfedrhlReg?hlEtrz.
129,.sIbAhgRIdtURemhtIDIOvrsyt_.
130,.!AndEes~EskAjhlzhvDhlanchvDhspEShthldiskhvrIfrsettembrtWenInynt_.
131,.!DhSAthlWudbIDhfrsttiliftafshnsDhnyntInEtIsikscanjriksplOZhn_.
132,._DhlancHAdvinplAntfrrlIrDis?iRbhtWhsgRAbzbyDhspETEjhnsIhbwtfyvtymzbikhzhvdizyhnd@hDrdilEz.
133,.?estrdEzhnApsmhntbyRepRizenithvHwRdmInzthHwsWhvOtanDhsimizhmendmhtsApRhtlIfrmDIOvrwlkanfhnsrpoRtpiRIhd.
134,fDDIhmenmhntpAshzkamh@EWhlbIhnkoRprEtdindhDhHyWElejhslEShn.piRIhd_.
135,.!bytifitfElzkamhDhsenhtkamh@WichpRUvDIhmemhnbyytUtUWhnmaRjneRlIrDhs?iiRkamh_WhljapDhspIdHyfhnlimhtpRhviZhnpiRIhd.
136,._hlithlgedmUzkhntsafhvDhmaRkitsRizisthns.
137,.dhbhlkWOOt_WIcist.fidikitsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
138,..frtWentImAnitskamhDhtUgRUpsfEstofrmaphshtsydtUDhstRItkamh_AzhHAndfhlhvtelhviZhnkRUzinfoRhnjrnhlhstsRrkoRdhdDhsIn.piRIhd.
139,._bhtDhpROtestsRAphtlIbROkhpWiDhmIdIhHedidHel.
140,.sedhtfynAnsceRmhnbenshmindspIkrRytkamhbOTtekshnzkamh_pliSrhpIlpiRIhd.
141,..sedipRezhdenchlkAndhdAtsREnjiGfrmkemptidikakiskamh_HUsIkshplitiklOphnIGtUDhstwTRh.
142,.HIpRyvhtlIhnsissIhpOzhzRipIlkamh_bhtshmTiGkHIiz?UziGHizaphsiShnezhbaRghninSip!piRIhd.
143,..EpAkshzsIkRisIAnhgReshvniskEmbAkthHantidAftrhdprShstklaRkpiRIhd.
144,..mOsthvsevrznwsEmistrnOvAlIpEdtUmecfrDhkhmphnIkamh_WicAdnOylRizrvzhvDhtsOdpiRIhd.
145,.AndSoRtlIAftrDIAkWhziShnkamhYlpRysistaRtitslyd_piRIhd.
146,.!innyntInEtITRIkamh@meksthkhnvenhsWElhtOldEpAksDAtIcrYlprchsiz_WhHAvtURIbAkbyletrzhvkR.
147,.DhnekstspRiGkamhcaRdrkhmphnIkamhhnhDrbEkindipendhntamh_AndrcAptrlevhnpiRIhd.
148,..HIinADr?UesindhstRIlEtrzinsistkamhDOkamh_DAtimpoRtsudbIsebjektUDhsEmdigRIhvsgRUthnIpiRIhd.
149,.AdDEbalkAtIhpROc?UzdinmItinpOltRIplAntsTASkhntin?UshnspekShnhvprdekShnlynzpiRIhd.
150,.instedkamhDEfEvrhnhnwnsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfukisiG_andhbhlkWOt.fRitikhlkhntROlpYntsdhbhlkWOt!insIfidpRasesiG.piRIhd_.
151,.!AGgrdhlhkUdhfiShlzkhnvInthDeRHykoRttijhjmistremr@@hvlesshmrpiRIhd.
152,.dhbhlkWOthtOldevitsDIendhvHydIalhjIkamhdhbhlkWOt_sezmistremrAvkamh@hpaRtIvetrhnd.piRIhd.
153,..dhbhlkWOtifWIkItDisepkamh@WulddyWiTRflAgkpiRIhd!dhbhlkWOt_.
154,..HIWhzstRhfthvizpaRtItydlzhndstaktwtkamh@RipiG_DhpHhzlikUdmembhSipkyddifoRDhWEtiGtelhviShnkAmbrhs.
155,..DIAktWhzezhnAcrhlfoRHimezItiGpoRtkamhHItOldhfRend_piRIhd.
156,..sinsIcjinizDhblUpRintfrhpROtInkamhDhdIfektiznOntUinvalbhpROtInDAthfektsmeshlzpiRIhd_.
157,.bhthtepstyslEthmisIGoRdifekthvpROtIninDhmeshltiSUhvlesf?hlrdistrf?IpEShnz_AdloGpRUvdfRestrEtiG.piRIhd_.
158,..?UeshtrnItgUlIhdIkamh@tRynthwstinstrlItrzkamh_Whlhv?UHwDhbRtpikt.DhnUpRezhdhnt.piRIhd.
159,.mIntymkamh@mistrvhkaRDIizRhplEsiGkU?Ud?hGhfiShlzkamh_inklUdIhtsjenrhlkwshlinsemhnigOSIEtrzpiRIhd_.
160,.!foRHhstapEtkamhHIpikskantRAktinoRghnyzincIfWolcrSI_kamh@HUendidHizanbidtiRIpRezhdentbybAkiGmistrmhkaRTI!piRIhd_.
161,.WaliknalhjiGDAtDhtenShlkamhshvWesjrmhntUWhlmEkrzcEfhndrWestrnRistRikShnzpiRIhd.
162,._WhciGEkhmp?UtrHyfhndRivhnlEDtrnRanmedhlintUhprsiZhnpaRtkamh_mistrEmhnkhnsIdzDhRiskpiRIhd_.
163,..bhtkamhHIaRg?UskamhdhbhlkWOt_DhdIprDhkWaprEShnbitWInhskamh_DhmoRkhntROlhbhllisOvIhtsaRpiRIhddhbhlkWOt_.
164,..DhRoTWelsagAintenshfydkRidisizhvOvrDhWestrnastRil?hnghvrmhntsmIlEShnSippiTanthpRrnrz_shcezmistrbandAndmistrHOlmzhkoRtkamh_HUmlhghvrmhntisistidfRynAnShlI!piRIhd_.
165,.DhstEtghvrmhntitnalhjDAttAkspErzkhdlUsizmhcezWhntHhnrdmil?hnostRElI?hndalrzhvrRaTWelz.piRIhd.
166,.DhstEgghvrmhntsindSuRhnsaRminDhstEtHyfhnOndbAGkolsOHAvinvesmhntsinRaTWelzhksInWhnHhndrdmil?hnostRElI?hndalrzpiRIhd.
167,._izdhnvRIWelfrstakHOdr.
168,.bhtidstifhkOlt.tisImrDhkhmphnIgOSfhmH?iRd.
169,.DIodIOHAndaRmOlb?IlindistRIzaRtDIOnlIWhnzDhtivletrlIdidfAnijizhnteknalhjIoRdisyvsliphWE_.
170,.gRidiShplhntsmEkrzHAvloskRwndthkantmenhl?uRhpIhnzHUhvistAbliStrRept?htEShnfoRdizynhndkWalhtIstAnrz.!.
171,.telhviZhnsedmEkrz.REgrlIskhjhltIvIpROgRAmi.bhgAm?ir.HAvlostwchDhjApnIzAndDIrhpic!.
172,.bReniSkhmS?EtrbRAndslYksinklRhnEkoRdHAvblUmbhtkWikld.
173,.itWhlselekstivhdindethlEtrddEt.
174,..frmhnsHUHedshfrdnytsWeRdzfIrzAdWEdlos..
175,.sOlfynhlI_DhWrInU?oRkrHAdizbWodtestidfoRevidinshvDIE?hndjhfyRis!.
176,.DhRizOldWhzpyyyt.
177,.HIHAndhDr?UesindhstRIlIdrzhnsistzOl.DAtimpoRtSudbIshjektUDhsEmdigRI!.
178,.insted_DEfEvranhnwjceksbyROviG@RADrDAtinHwshnspektrz_fOkisiGankfRitikWhlkhntROlpYnts_inSIfWUdpRashih.
179,.DistRatrsEdDhtDIrsfEtbisIld.
180,.DhstRonvRrzkAnt.telWeDrDI?UthvrsWlTspAndfrevr_pwrdbyDhbigbAGhvOld.oRWrDrWhlshmdEklASintUhnhpakhliptik!big.kRhc!.
181,.pRabtidvyn?UzRhpoRtshvhlejmispROpRIEShnhvfhnz.DIesIsIvizRUdDhfrvzn?U?oRkHAdkoRtrzlAstWIkWiDIintenShnhvigzAmhniGbiznhzR@.
182,.insted_itfwdDhdhffAShndizyndfrm.migelkUzintrnASnhl.WizafrEtIitDhlOpEShnRejhstrdizDAthvmistrpOlOzinvAsmhnts.
183,.mRistrpOlhlolsOOnjDhfAShnkhmphnI_.
184,.etfoRtI?rzold.mistrWiGhzReltivlI?hGfrzjab_AndDAthvsetskalIiGzHUR?UstURhgRAjWhlpRhmOShnsisthvbEstanj.
185,.SOmistRWiGtelzpIphl?UzfiftI_.
186,.HizAmDIEolsOrtShmkalizHWrdkhntepcUrishfoRhnkanses_DhspeShlImOzDhtmEksrmoRk_.
187,.strlIGsoftWeR_WrsedithgRIdtiselitskhmrShlpRhfeShnhlSrvzizgRUp.felWanEjthSevhninWRdEz.
188,..DhkhmphnIsedDhgRUpsthmestikhninrnASnhlaprEShnzWhlbIsOldsepRhtlId.
189,.bitdidnydenhfyDhbyrzWRdizskUztrmzhnDhslz.
190,.mhskUlrddistrfIHizbAfhlsytistevrsinjjIUnEbIdUkEn_frstRekhgnyzdhdisoRtrinWhnwzhvEtHhndrd.
191,.sins?USIEnizDhblUpRinfoRhpROtIn_DhdifAktiznOOntUinvolvhpROtInAthfekshmhm.
192,..bhtitempstyslYthmisiGWoRdifektidpROtIninDhmhShltiSUhvmhskoRddistrfIpEShnz_HAvloRnpRt.
193,.nelsIbhiztRydtUmEkhmAnz.
194,.itinvydhdRezdhnzthjRoYnhkhmitItieRDIrgRypshgemsthkhmphnIhndiskhsshlUShnz.
195,.DhkhmphnIolsOdOnEtidsiftITwzhndalrztUhlOkhlinvyhnmedhlgRUp_thHyrspeSUhlhztUhvAl?UREtDhkhmphnIzpAnzthklInapkhntAmhnEtidsyts.
196,.sIbhhgRIjURemhtIDIOvrsyd.
197,.EjIedWrz.ezhdofhnHAzdriGDhpAst?iR_DhsEnlUiSfhmSOdhpitsnynU?oRkhmpedhtrzindDhlEtiSn!.
198,.idWrctenshzshlAkDhstakshvReltUWIzmokamphnIz.ofOnatWydlIfOdanWolstRI_DhdmIcRhdiShnhlvAl?UkRytiRIh.
199,.foRhzAmphl.itlykstaksDhtselEthllOmOlthbhlhvDhkhmphnIzbukAl?U_oRAsrtsmynhslyrdblhtIzprSeR_.
200,.DIAvRijdUviden?IldhDrzRekhmendidstakspizTRIpYntsevhnprsent_DhsekhnHyhstinDhgRUpAftrsmiTbaRtIzfoRpYntWhnprsSept.
201,._itHAdijrmAdhkhsektanDhgEm.piRIhd.dhbhlkWOt.
202,..itizhplutiSiGkamhAdolfhndishpYntIikspiRIhdspiRIhd.
203,.dhbhlkWOt_DeRizhnmhcpRygRhshnsevhntIndEz.piRIhd.
204,.itshbwtlyksevhntIndEzhnhbEbIzlYTkamh@dhbhlkWOt.sezmistrdikI_kamh_hzedrhniGgWhzcIcrH?eRhjhpAn.piRIhd_.
205,.miktrRitAnAndelaRindifRhnsEdmhntshvDIYlHyfhnSRvisiz!biznhs.piRIhd..
206,.bytbOTkhmphnISudbAnhsidfRrmhnhptrninDIYlhnAcRhlgAsbiZniS.piRIhd.
207,._DhSaRpRyzbRadDIinkRIShninpoRpRyssfrDhpAst?iRdhsevhnpYnTRIprsent.piRIhd.
208,..ifDhsrjinf?UhpRysizizinkWUdidkamh_impoRtpRyshzROzsikspYntfyvprSentinDhfrstkoRtr.
209,.ekspoRtpRyshzROzWhnprsentindDhlEthskoRtrAndejhbOllIz?uROpYnt.tUprsentinDhlAst?iR_piRIhd!.
210,.rlIlAstWRIkamh@mistrShndUdofrkhnSeShnz.piRIhd..
211,.?IRaRghvhzEShnWnhlwv?hncigzistiGkamhnSeRtUbIkhnvrdhddURIhTrdIHyfhndEpiRIhd.intitUpYntsevhnfyvklAsISeRz.piRIhd..
212,.DAftrDhsrdIHyfhndEpiRIhdkamh_DhSeRzWudbIkhnvrdhbhledhllOrRES?eR..
