Id,Predicted
18,.DhsenshvinpendiGdUnHAzstymEtImoR__DES.
19,.tUdEHIsez.DIAdhtUtiz.yvgatmyjRab.hnd?Uvgat?uRhIj.
20,.Adsjim@hdiviZhnmAnijrfrhRItEvr_itshdagIp.dolgWrl.
21,.mistrHOmzhkoRt.sedHIplAnztURiv?UDhstRhkcrhvbelgRU.
22,.itmEbIDhtaRstRhkcrhndmhlthplishtIhvkoRprEShnzizhnthmOstifektidfrDhf?Ucr_.
23,.nOfrmplAnHAzspendivyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOlstRhkcrHIcsed.
24,.DhpIphlspaRtIkaddREdmUvdintikIphziShnzhndeRIhzhvphblikhdminhstREShninklUdiGHelT_hjhkEShn!WEbr_foRhnRhlEShnzhndAgRhpO!.
25,.Dishlwtit.tUplEsmoRhvitskadREinDhpAnhmEnIhnb?uRakRIs.
26,.nUmrhskamRAdsWrhpYnthd.mOsthvHUmgRejREtidfrm?inhvrshtIzhnkaminhsblaktnEShnz.
27,.AzWiTDhResthvDhRUZIhmpwevr_DeRydIAlhjIbIkEmkhntemhnEtid.byDhcrmhvkrhpShn!.
28,.innyntInEtIfyv_AndsYlWhnniRlI?Ievhnbil?hndalrzhnddAmhjizAt.tRyl_DhbighstjRhjmhntevRhWoRdidhplEnt!.
29,.DhtUkhmphnEShgRIdtUsevhllhkEsfrTRIbil?hndalrzinlytdiSembr_.
30,.penzYlHAzbinfRediGOvrDhdItElzHAvmUviGDhmhniG!evrsA.
31,.shmitsHAvDeRphlitikhlbenhfitsshvkoRs_natlIstDhtdhpRezhdent.damhnEtsDhn?Uz.
32,.bhtHAviGtoptUhvryhtIhvRiphblikhnzhbwtDishnRIShnWIks_hmkhnvensDhtmoRaRWrIdhbwtDispeRhdakshvdEton.bhnphbliklt.
33,.DeRznOdwtWIpdUminiSthsOvIhtTRetfiRIshbstAncnhlIinDhlAst?iR_sOsmhnhvsOthtRepRizenhtivvinWebr_.
34,.bhtDErolsORiskRk.
35,.tUstIphfol.khminHyrinflEShnhndivenchIHyrintRistREts.
36,.DhlibrhlzlostDhphlitikhldibEptanWeDrthfhndDhkantRhspiRIhd!.
37,.nwDerdiWydidtUHAvkantRhshpoRtrzdRAgTRUDhmoRAfshvDhlIghlsisthm.piRIhd.
38,.DhbiginiGhvenIshlUShnezhfRoRanhldREghntUlukhnDhmeR_AndAtmetDhtDhsWhzhmhstEt.piRIhd!.
39,.DhRESIOsignhltthfyvhvDhmaRkitsevhnkoRtrlIdwntrnzinDhnyntInsevhntUtiEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklymfrDhsepsikWhntkWoRtrinnOzkEShz.Whzhbwtsevhnprsent.piRIhd!.
41,.HyrintRistREtskamh@hlDkoRskamh_kudbIolsetbhHyrinflEShn!piRIhd!.
42,.DAtsmoRlesWht.DhblUdcSipitkanhmissikspektpiRIhd!.
43,.Dhn?UceRmhn.nOshdHizbilitikhlkhnekShnzmEkshmmaRkitprtisiphntshspiShs_DhtIbhltRydhstim?hlEtDIikanhmiithHelpjIOpIk.kAnhditsnekst?iR_piRIhd!.
44,.AzsyhnzhvDhstRoGgRIkanhmIhmrjkamh@HIAdzkamh_WoGHyfhntrmREtsaRlyklItUdRiStHyr_piRIhd!.
45,..AtDhsEmtymkamh.hgResivikspAnchnhbRodHAzmEdDhmOssWifshvsWisbAGks.hglObhlplYr!piRIhd!.
46,..h?UbIesshpsidIeRIhndnU?oRk_WhzDhfrstfoRhninstitUShnthmAninjr?Uesdimestik.koRpRht.bandiSU.piRIhd.
47,.inWestjrmhnIkamh.?UbIeshkWyrd!dYclendrbAGkinnyntInEtIfyvpiRIhd!.
48,.HizkRhdenchlshgjesthdDhtDhsOvIetsmytHaRbrmoRintRistindipamhsI.DhnRIlitstEtiRIh.
49,.!dhbhlkWOt.DifDhsOvIetstisydticEnjdDhnEcrhvDhmiShnkamh_DEnwHAvDhRytkaHiR_kamh.dhbhlkWOt.sezDIizRElIhfichl.piRIhd!.
50,..hn?UzRIlIsiSUd?estrdE.sedDhtDhlynhvkReditWudbIgeRhntIdbypRUv?hnsOvr.piRIhd_.
51,.lAstWIk.kamh_DhpRUvIhnghvrmhntoRdrddhtolsOvrpRhd?UstbystEtHyfhnOndmynzmhstbIsOldthDhsentRhlbAGk.piRIhd.
52,.pRyvhtsOlvrikspoRtrzolsOHAvbhnofrdinsendivjzthselDeRsOvrtUDhbAGk.piRIhd!.
53,.nwkamh.HWetevrDeRdRhbAkshnRIllyf_kamh_WimpsinfikShnaRnatneshseRhlIbAdTiGzpiRIhd!.
54,..DEkhnbIHleRIhslIfhnikamh.AzWelezHylIfektivtUlzfrswtyr.piRIhd.
55,..DisizhspeShlItRUinDhWrkhvbRitiShnavhWhstskamh_AndIvinkamh@pRIvIhslEtkamh.inDhWrkhvWil?hmbYd.piRIhd.
56,.mistrkAchnbrggsedm?UzhkhnphbliSiG!oReRIhsdUsniWudfrDrikspoRWiTDhmhpht.piRIhd!.
57,..natDAtfAktsmhSInzrn?U_piRIhd!.
58,.DEfbenin?UsinDI?UessensDIrlInyntInsevhntIzpiRIhd.
59,.bhtDeRpap?hleRhtIgRUpslOlI.DikhztRenzmiShnofhnWhntslhgiSkamh_pRintiGmesI_hndmhSInzkudhn.dhbhlkWOt.tap.dhbhlkWOt.tUdIchDrfiShnlI.piRIhd.
60,.biznisizWrolsOWeRIhvfAktspRajeks.AftrhHylItwtidfedrilikspResvencrthpRhvydfAktsrgisflwndrd_hndWhzjethshndinyntInEtIsevhn.piRIhd.
61,.DhfedrilikspRessrviskamh_WichlwdbiznhsizhnindivijhWhlztUsenfAktsizfrmmhkhmphnIstoRdzkamh_kEmtUrlIhndWhztUikspensivkamh_AndhlhstsE.piRIhd!.
62,..mistrezIzhfoRmriGliStIjr_izhdeptiddilivriGstREttokWhsdiplhmAtiksmylzhtsofhnDhHaRjnhshvHizWrdz.
63,.mistrrzItsUhz.yRAksliGkthDI?UeesizhspeShlIsenthdhvhbwtDIhmeRhkhndisepShnhvryRAn@.
64,.DhsOsIEtidinz_nhnizeRkhh.izhjenRhlpaRtnrhvDeRkhhHOtelpaRnrzhndHAzhWhnpRrsentjenRhlpaRtrintRistinDhpaRtnrSip.
65,.AneRkOhspOkshmhnsedDhkhmphnIfoRmDhvencr_tikRIEthvfynAntiGbIikhlfrf?UcrHOtelpRajekts.
66,._tlAsnOstHAdolsObiGgOdthloRhnslIdhnsRId!.
67,.HIsez_EtkhngetkoRnidtisEDhtm?Uzikizhg?UnhvrshlbAWijbyDhtRIlIhtiz.
68,.?UziSidzaRhbIziShnz.
69,._bhtthDhshpRyzhvolmOstevRIWhn.stakpRytsizbigAnhsthdIklyndDhtpuStDIAvRijhbhvWenzdEzklOz.
70,.DismaRkitizWEtiGfrOnlIWhnTiGkshwprdRof+hsUn?rvyspRezhdentAtamsinmikhnhnsik?uRhtIzinkoRprEtid_.
71,.DhdigSUWhzgOindhdRapWhnWIsIDhtREdnhmbr_.
72,._DhbAGkhldiGkhmphnIzlEtidhnhDrfiftIbil?hndalrsEl_frnekstUzdE~.
73,._DhmaRkitstendhmAgnhfyDhn?Uz.
74,.hstRanhmrsEDAtDIrTspEtizsIld.
75,.fyvdilin?irzfrmnwDhsenWhlzlOlIsWalDIrDhnIH?Ujfyrbol@.
76,._DhgWaRtIh@HAzOnlIfiftIsevhngEtsbhtAtpIkwrz.dhzhnzhvmoRplEnzmEbIanDhgRwnd_.
77,.DhgEtshndkoRIdoRzWrdizyndfrstmalreRkRAft_.
78,.DisizhspeShlItRUinDhWrk.hvpRitiSnavhlisAndIvinpRIvIhslI.inDhWrk+hvWil?hmbYd_.
79,.hmhGDhmEdrAsets.kamh.tenikOzAndhjIRizrvzkudIWrzhbwtfyvbil?hndalrz.kamh._mistrgEnz.TiGks.
80,.HIvAl?UUzDhpEplynAsetsAtTRIbil?hndalrz+semikOlhn_DhSipbilDiGaprEShnzht.tUbil?hndalrz.shmikOlhm.AndDIathmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkoRdiGthHyIflAS+lORIsrc__kamh@TrdIfyvmil?hnpIphlpRhchsthfiSiGlyshnzhndnyntInEtIfoR.piRIhd_.
82,..ifDIsevhntinynprsAmhdI?UzOnlIWhndhzhnWrmzanevRItRip_kamh@DEWud?UzamOsttenbil?hnWrmzhvRI?iR_piRIhd_.
83,...bikdrmht.Andend@w.aRhndifRhnsEgmhnthvDhtYlHyfhnsrvhsizbiznhs.
84,.AnelsrvisizWelzWhnsDerdRildzkamh_balmikdrmht.bildofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhfitfRrmhnhptrninDhYlAndnAcRhlgAstiznhs.piRIhd_.
86,.mistrbenitskofhmAndhtoRItestiGHAzhnbinhndoRstbyDhWytHws.piRIhd_.
87,.AnddipaRtmhnthvHelThn?UmhnsrvisizhfiShlzHhvspOkhnigenstmEndhtoRItestiG_kamh_lhkWintijEmzbRwndkamh_hspOksmhn_frDhphlblikelTsrvis.piRIhd_.
88,.dhbhlkWOt_WIHAvtibIkinsrnthbwtkanfhdencIAlhtI_kamh@dhbhlkWOt_mistrbRwnsed.piRIhd_.
89,.dhbhlkWOt_WrnatkiGfrmAndhtoRItestiGhndenISEpofloRm.piRIhd_dhbhlkWOt_.
90,.DhveRIydIekamh@DEaRg?Udkamh_mytbIkEkhnbyimplYIzezhslApinDhfEs.piRIhd_.
91,.inRIshnWIkskamh@frigzAmphl.kamh_RIdrsHiRHAvHrdhvDhbAniGhv_dhbhlkWOt.AndyHyfhnyRhsjuksdhbhlkWOt!inWhnHhndhnbrr_piRIhd_.
92,..inDIEbIemtRIdIkamh@DI?UesDhgOSIEtrz_mhnyti+wtlammishlddifens.AndlAktbuTsydzinthDhpastr_hvm?UchlhSoRtit.distRhkShn.piRhd_.
93,.DEklEmDEshksIdidinDishbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SOzDhsOvIhtsnhvrhgRIdht_semikOlhn_ifDhdidentkamh_WySudWE!kWeschmaRk_.
94,..mItWylkamh@DI?IldDhnmenIbInishphlRevhn?UbandzHAzbinHhvriGrwnEtAndWhnETprsent.piRIhd_.
95,.DAtizWelhb@hvDhnASnhlAvRijfrHAsphthlzhshcpROgRAmzkamh_bhtHaRdlIhmaRkititWhnsdisIfRygmentid.piRIhd.
96,..DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@seSaRpmhmoRIhlAdministRitrcaRlzkOk_kamh.dhbhlkWOt_bhtTRIhfoRkudbIpRablhmAtik_piRIhd.dhbhlkWOt_.
97,.HhndrsedhdIstITRItRAnspoRtSatdwnmhndEbyHhndrhndfytrzhpeRhntlIWhzkeRIndRhgzfrmklhmbIh@.
98,..DhpylhthDhmeRhkhnnhndtU@hDrzhboRddydindDhI.
99,..DhfiShlzhntigOshgatDhsedDhplEnignoRdRrpesttUlAndAftrintriGHhndrhneRih.
100,.mistrmaRthn@RIshnlIdipaRthdfrmDhfedtOlmistrsyvhndrinrydtUWaStindeShnleRpoRt_DhtHImytstaRthpRyvhtmoRghjinSuRhnskhnsrn!.
101,.instAdmistrsyvhnprsWEdidHimtijYntHizgRUpesthcIfigzek?htiv@ofhsrhvDhveRIhsHOldiGkhmphnIzthbIset@hpth@OnIcTRifh!.
102,.stoRIzhvDhleftWiGAvtEkshvbRithnzlOkhlghvrmhntsHAvhpiRdinDhbRitiSpResprsevRhlI?rz..
103,.itRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIHyRhscOpsinWhnlendhnbrl@.
104,DEvlrndhvhbukdistRib?hthdinAnhDrbrlkaljestIztRImskrthbwthldithlbYHUcAlhnjhseksizhndbydResiGezhgrrl_.
105,.DhbRitiSphblikHhzgatn?UztUinjYntshchlUdIlefttistoRIzezbaRthvitsReg?hlrnUzpEprdyht_.
106,..bhtDeRzhnAglIsydtUWhtsgInatindlOkhlghvrmhntDAdizrvzklOzsDritenchn!.
107,.?UesekspoRttUROzinDhmhnTbhtnatniRlIesmhcezimpoRts.
108,.stRoGimpoRtsHwAvrtmInhdimestikdimAndRytnwhstRoG_WhnSrWEtikrbhtREddefhsthtiztiHAvhfOlblOntrseShn.
109,.tREddefhsitsWIkhnDhdalr+AzDEdidlAstWIk!hndithSoRtRAnhtWIkrdalrmInzmoRHelpfrekspoRts.
110,.inDhloGgrhnDhWIkdalrmEmInmoRinflEShnAndtytmhnIAnivenchlIhvRiseShn_.
111,..RytnwHwevrDIhkanhmIhpiRstilthbIgROiG.
112,.frmenIjAphnIzkhmphnIzitWhzDhfrsttymWiDEtevrsInhnhmeRhkhninvestrsezmistreRhn.
113,..peRIdiskhvrdijhpAnfoRhmeRikhnzAkShlIilhzpaleRhnHIkWits.
114,..mistrHOlmzhkoRdthsedHIplAnztURiv?UDhstRekcrhvbAlhgRId.
115,.itmEbIDhtwstRhkcrAndmhlthplisitIhvkoRprEShnzizhnDhmOsifektivfoRDhf?Ucr_.
116,..nOfrmplAnHhzbindivyzdbhtititshndrkhnsidrEShntURiv?UDhHOlstRhkcrHIsed.
117,.mistrRabrtshndkhnbestbIhndrstednatezhn?Ufig?rinDhkhnsrvhtivlUvmhnt_bhtezDIeRhvDhpap?hlhsthndfaDrkaflhn!.
118,.AzDhpap?hlhstsdedHIhpIhltilesejhkEtidlOrmidhlklAspIphlHUfyndIkhdamikhndsOShlcEnjfRytmEn!.
119,.pap?hlhstmItiGzHAdhRivyvhlhstflEvrWiTbAnrzrjinpIphltivOtezDEpREd_.
120,.DhkhmphnIdiklyndtikamentanDhRizhlts.
121,..pEnWebrzmizmhglEdsethspeShlphmOShnbUstid?iRrlIrsElzsignifikhntlImEkhnitHaRdtUhcIvgEnzinDhlEthstpiRIhd_.
122,.HIHAdbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzWyDhdifenskantRAkstt!.
123,..pItrhfbeRIshksIdzmistrkhniRhndWaSiGthnezhvyspRezhdent!.
124,.mistrbeRIHAbinpRezhdenthvHaRtmhnsisthmzE?UnhthvfigIintrnAShnhlinkoRprtEt.
125,.nwlhsIbEistRyntUmEkhmendz.
126,..itinvydhdRezhdentstthjYnhkhmitItieRDeRgRybshgenstDhkhmphnIinddiskhshlUShnz.
127,..DhkhmphnIolsOdOnIhdfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShlisttUhvAl?UEtDhkhmphnIzplAnstiklInhpkhntemhnEtidsyts.
128,..DhkhnshlthnsnOtisthnDhmiShninDhplAnzDhtnUDrDhkhmphnInoRfedrhlReg?hlEtrzn.
129,.sIbh@hgRIdtURevidIDIOvrsyt_.
130,..AndDEesEskejuldzhvDhlanjhvDhspESethldiskhvrIfrseptembrtWenInynt_.
131,..DhShthlWudbIDhfrstthliftofshnsDhnyntInEtIsikscAlhnjriksplOZhn_.
132,._DhlacHAdbinplAntfrrlIrDis?iRbhtWhsgRhbzbyDhspEstEjhnsIhbwtfyvtymzbikhzhvdizyl?hnd@hDrdilEz.
133,.?estrdEzhnwnsphntbyRepRizenithvHwRdmInzthHwsWhllOtanDhstimmizhmenmhtsepRhlIfrmDIOvrokanfRhnsrpoRt_piRIhd!.
134,vDIhmedmhntpAshzkamh@iWhlbIinkoRprEtidintiDhHyWElejhslEShn.piRIhd_.
135,._bhtifitfElzkamhDhsethtkamh@WichpRUvdDIhmevmhntbyhtUtUWhnmaRjneRlIrDis?iRkamh_hljapDhspItHyfhnlimitpRhviZhnpiRIhd!.
136,._hlithlgidmUzkudshfhvDhmaRkitsRizisthms.
137,.dhbhlkWOt_WIjist.gethgitsynkamhAndDAtmaRkithlRispandpiRIhddhbhlkWOt_.
138,..frtWentIminitskamhDhtUgRUpsfEstofrmaphshtsydtUDhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzinfoRhnjenhlhstsrkoRtidDhsIn.piRIhd.
139,._bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHeditHed!.
140,.sedhtfydAnsceRmhnbenshmhnspIkRytkamhbOTtekshnzkamh_puSRhpIlpiRIhd.
141,.sedhpRezhdenchlkAndhditsREnjiGfrmkempttidikakiskamh_HUsIkshplitiklOphnIGtiDhstwTpiId.
142,.HIpRyvhtlIinsistsIhpOzhzRhpIlkamh_bhtshmTiGkIiz?UziGDhtaphziShnezhbaRghnincip_piRIhd!.
143,..EpekshsIkRhstIAnhgReshvDiskEmbAkthHantidAftrhtprcistklaRk!piRIhd.
144,.mOshbzevriznwsEmistrnOvAlIpEdtUmhcfrDhkhmphnIkamh_WicAdnOYlRizrvzhvhtsOnpiRIhd!.
145,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtitsslyd_piRIhd!.
146,.!innyntInEtIdRIkamh@mekstikhnvenhsWEletOltEpeksDAtHIcrYlprchsiz_WuHAvtUIbAktbyletrzhvkR!.
147,.DhnekstspRiGkamhcaRtrkhmphnIkamhhnhDrbigindipendhnttamh_AndrcAptrilevhnpiRIhd!.
148,..HIinhDr?UesindhstRIlEtrzinsistkamhDOkamh_DAtimpoRtSudbIshbjekttiDhsEmdhgRIhvsgRUthnIpiRIhd.
149,.AndDEbalkAtDIhpROc?UzdinmItinpOltRIplAntsdASkhntin?UhsinspekShnhvprdhkShnlynzpiRIhd!.
150,.instedkamhDEfEvrhnhnwnstceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfOkisiG_andhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt_insIfhdpRasesiG.piRIhd!.
151,.AGgrdtlikUdhfiShlzkhnvInthDeRHykoRtthjhjmistremr@@@hvlestshmrpiRIhd!.
152,.dhbhlkWOtytOldhvitsDIendhvydIalhjIkamhdhbhlkWOt_sizmistremr@hvkamh@hpaRtIvedrhn.piRIhd!.
153,._dhbhlkWOtifWikIpDhshpkamhWhldyWiDaRflAgpiRIhd!dhbhlkWOt_.
154,..HIWhzstRifthvHizpaRtItythlzhndstaktwtkamh@Riphn_DhpHhslhkUdmembrSipkaRtifoRDhWEtiGtelhviZhnkAmRhths.
155,.DIAktWhzhzhnAcrhlfrHimezItiGpoRkkamhHItOldifRend_piRIhd!.
156,.sinsIcjInizDhblUpRintfrhpROtInkamhDhdIfektiznOntUinvalvhpROtinDAthfektsmhshlzpiRIhd_.
157,.bhthtempstyslEthmistiGordifekthvpROtInhvDhmeshltiSUhvmhstk?hlrdisthfIpEShnz_HAvloGpRUvdfRestrEtiG!piRIhd_.
158,.!?UeshtrnIgUlIhnIkamhtRyGthwstimstrlIdrzkamh_WhlRiv?UHwDhboRpiktDhn?UpRezhdhnt_piRIhd.
159,.mIntymkamh@mistrmhkaRTDIezRhplEsiGkI?UnhnhfiShlzkamh_inklUditsjenRhlkwnshlhndshvnhgOSIEtrz.piRIhd_.
160,.foRmhstapEdkamhHIpikskantRAktindoRghnyziGcIfWyltrSI_kamh@HUAndidHizOnbidtibIpRezhdentbybAkiGmistrmikaRTIpiRIhd_.
161,.WyliklAlhjiGDAtphtenchlkamhshvlestjrmhntUhmEkrzcEfhndrWestrnRistRikShnzpiRIhd.
162,.WhtciGEkhmp?UtrHyfhndRivhnlEdDtrnRamedhlintUhprsiZhnpaRtkamh_mistrEmhnkhnsIdzDhRiskpiRIhd_.
163,.bhtkamhHIaRg?UstkamhdhbhlkWOt_DhdIprDhkhWaprEShnbitWIneskamh_DhmoRkhntROlhbhlDhsOvIhtsaRpiRIhdzdhbhlkWOt_.
164,._DhRoTWelsaRghtintenshfydkRitisizhmOvrDhWestrnostREl?hnghvrmhntsRilEShnSiphTwnthpRhnrz_shcezmistrbandAndmistrHOlmzhkoRttkamh_HUmDhghvrmhntisistidfynAnShlI.piRIhd!.
165,.DhstEtghvrmhnthknalijDhttAkspErzkudlUzizmhcezWhntHhnrdmil?hnhstRElIhndalrzhvRwTWelvz.piRIhd!.
166,.DhstEghvrmhntsinSuRhnsaRmenDhstEtHyfhnOndbAGkolsOHAvinvesmhntsAndRaTWelzikstIdiGWhnHhnrdmil?hnastREl?hndalrzpiRIhd.
167,._DizdhnveRIWelfrstakHOldrd.
168,.bhtitstifikhld.thsIWrDhkhmphnIgOsfhmHiRIhd.
169,.DIadIOOhndothmObIlindhstRIzaRDIOnlIWenzDhtHhvletrlIdiksvAnijizinteknalhjIoRdizymslitphWE!.
170,.bRitiShplyhntsmEkrzHAvlosgRwnthkanthnenhl?uRhpIhnzHUAvistAbliStRep?htEShnfoRdizynhnkWalhtIstAndrdz.
171,.telhviZhnsevmEkrz.RegrlIskejhltIvIpROgRAmiGbigAn?ir.hvlostwthDhjApnIzAndh?uRhpIhmpz.
172,.bRitiSkhmp?UtrbRAndslyksimkleRhnEkoRnHAvblUmbhtkWiRckslI!.
173,.itWhlselekstivhdhntethlEtrdEt.
174,.frmhnsHIitshfrdnytsWrtsfIvrzinWEtWols.
175,.sOfynhlI.DhWrIdn?U?oRkrHedezblhdtestidfoRevhdidzhvDIEjzhvyvRhs.
176,.DhRizhltWOzpaalRr.
177,.HIAdhDr?UesindhstRIlIdrzhnsisthnsO.DhtimpoRtcudbIshbjektthDhsEmtigRI.
178,.insted_DEfEbranhnwncceksbyROviGReDrDAtinHwshnspektrz_fOkisiGgankRitikhlkhntROlpYnts_insIfUAdpRasRk!.
179,.mistRathvrsEDhtDIrTsfEthizsIld@.
180,.DhstRathvRizkAnt.telWeDrDI?UdhvrsWhltspAndfrevr.pwrdbyDhbigbAGhvOld.oRWeDrWhlshmdIkhlApsintUhnhpakhWiptikbigkRhc!.
181,.pRapdthtbyniRzRipoRtshvhlejdmishpROpRIEShnhvfhndz_DIesIsIvistidDhfrmznU?oRkHedkoRtrzWestWIkWiDIintenShnhvigzeAmhniGbiznhsRId.
182,.insted_itfwDhthfeShndizynfrm.migelkRUzintrnASnhl.WhzaprEtiGhfhlOkEShnRejistrdizDAthvmistrphlOzinvesmhnts.
183,.mistrpOlOolsOOnzDhfAShnkhmphnI!.
184,.bAtfoRtI?rzOld.mistrWiGezRelthvIl?hGfrhzjab_AndDAthvsepskalIigzHUR?UztUhgRejWhlpRhmOShnsisthvbEstanIh.
185,.sOmistrWyiGtelzpIphl?UzfiftI!.
186,.izimDIEolsOrkshmkalizHUrkhntempcUrishvfoRhnkanseps_hspeShlIDOzDhtmEkshmdWrkk@.
187,.strliGsoftWeR_WrcsedithgRIdtiselitskhmrShlpRhfeShnhlsrvhsizgRUp.felWhnEstisevhninWhdEz.
188,..DhkhmphnIsedDhgRUpsdhmestikhtinrnAShnhlaprEShnzWhlbIsOldsepRhtlI!.
189,.bitdidnydethfaRDhbyrzrdisklOztrmzhvDhsElz.
190,.mhsk?hrdistRhfIHhzbAfhlsytsistevrsijIEbIdUkEm.frstRekhgnyzDhdisoRtrinWhnTwzhnvEtHhndrd!.
191,..sinsISInizDhblUpRinfoRhpROtIn_DhdifektiznOntUinvalvhpROtInDAthfekshh!.
192,..bhthtempsthyslYthmisiGoRdifekthpROtIninDhmhshltiSUhvmhskRdistRhfIpEShnz_HAvoRntpRId.
193,.nwHsIbuiztRyGthmEkhmippz.
194,.itinvythdRezdhnsthjYnhkhmitItieRDIrgRypshgempstDhkhmphnIhndiskhstshlUShnz.
195,..DhkhmphnIolsOdOnEtidfiftITwzhndalrztUhlOkhlWinvyRhndmethlgRUp_thHyrspeShlistUhvAl?UREtDhkhmphnIzplynsthklInhpkhntemhdEtidsyts.
196,.sIbh@hgRIjRevhnIvIOvrsyt.
197,.EjIedWrs.ezhdofhnHAzdriGDhpAst?iR_DhsEmlUhsfhnSROdhpitsnynnU?oRkhmpeditrzinDhWEthstIt.
198,.edWrdstenstshzshlekDhstakshvReltivWIzmokhmphnIz.olfOnatWydlIfalOdanWolstRIt_DhtbItRhdiShnhlvAl?UkRytiRIhd.
199,.foRgzAmphl.itlykstaksDhtselAthlOmhlthbhlhvDhkhmphnIzbukvAl?r.oRAsetsmynthslyhbilitIzprSeR_.
200,.DIAvRijdUvidend?IldhvrtsRekhmetidstaksbizTRIpYntsevhnprsen_DhsekhnHyhstinDhgRUpAftrsmifbaRtIzfoRpYntWhnprsenpt.
201,._itAdhjrmAtikhsektanDhgEmpiRIhd.dhbhlkWOt..
202,.itizhphtiShGkamh-AtofhndishpYntiGikspiRIhkspiRIhd.
203,.dhbhlkWOt_DeRizhnmhcpRygRhshnsevhntIndEz.piRIhd.
204,.itshbwtlyksevhntIndEzhnhbEbIzlyskamh@dhbhlkWOt.sezmistrdikIkamh.hvedrhniGghztIcrH?iRhnjhpAn.piRIhd_.
205,.miktrRitpAnAnelaRhndifRhntsEtmhntshvDIYlHyfhnsrvisiz.biznis.piRIhd..
206,.bhtbOTkhmphnISudbenhfitfrmhnhptrnenDIYlhnAcRhlgAsbiznhs.piRIhd.
207,..DhSaRpRyzbRoTItinkRIshnimpuRpRyshzfrDhpAst?iRtisevhnpRYntTRIprsent.piRIhd.
208,.ifthsrjhnf?UhlpRysizizinklUdidkamh_impoRtpRyshzROsikspYntfyvprsentinDhfrstkoRtr!.
209,.ekspoRtpRyshzROzWhnprsentindDhWEthskWoRtr.hndejdhphlIz?iROpYnt.tRUprsentindDhWAst?iR.piRIhd_.
210,.rlIWestRIkamh@mistrchndUdofrkhnseShnz.piRIhd!.
211,.Dh?aRghnhzEShnWrllwR?incigzistiGkamhnSeRthbIkhnvrthduRIhTrdIHyfhndEtpiRIhd.inthtUpYntsevhnfyvklAsISeRz.piRIhd..
212,.AftrDhsrtIHyfhndEpiRIhdkamh_DhSeRzWudbIkhnvrthbhlAthlOrriS?iRO..
