Id,Predicted
75,.fyvtbil?hn?iRzfrmnwDhshnWhlslUlIsWelehDIrDhnIH?Ujfyrbal@.
76,._bhgWaRdIAHAzOnlIfiftIsevhngEtsbhtAt.pIkwrz.dhzhnz~hvmoRplAnzmEbIanDhgRwnd.
77,.DhgEtsinkoRhdorzWrdizyndfrsmalreRkRAft_.
78,.DisizhspeShlItrinDhWrk.hvvRitiSnabhWhssAndIvinpRIvIhslI.inDhWrkhvWil?hmbYd_.
79,.hmi+~hmEdrAsets.kamh.kedikOzenrj?URizrhvzkudIWrshbwtfyvbil?hndalrz.kamh@mistrgEnz.TiGks.
80,..HIvAl?UUzDhpEplAnAsetsh.TRIbil?hndalrz+semikOlhn.DhSip.bildiGaprEShnzh.tUbil?hndalrz.shmikOlhn.AndDIathmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkREntthHyflASlORIsrc_kamh@TrdIfyvmil?hnpIphlprchsthfiSiGlEshnzinnyntInEtIfoR.piRIhd!.
82,..ifDIsevhntinynprsentWrtI?UzOnlIWhndhzhnWeRmzanevRItRipkamh@DEWud?UzolmOsttenbil?hnWRmzevRI?iR_piRIhd_.
83,..bikdrmht.Andenw@aRhndifRhntsegmhntshvDhYlHyfhnsrvisizbiznhs.
84,.AnwlssrvisizWelzWhnsDeRdRldkamh@bamikdrmht.bildtofSoRdRiliGRigz.
85,.bhtbOTkhmphnISudbenhfitfrmhnhptrninDhYlAndnAcRhlgAstizmhs.piRIhd_.
86,.mistrbenitskofrmAndhtoRItestiGHAzhnbhnindoRstbyDhWytHws.piRIhd_.
87,..hndDhpaRtmhnthvHelThnd?UmhnsrvisizhfiShlzhvspOkhnighnsmEndhtoRItestiG_kamh@hkRintijEmzbRwndkamh_hspOksmhn_frDhphblikelTsrvhs.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsRndhbwtkanfhdenSIAlhtI!kamh@dhbhlkWOt_mistrbRwnsed.piRIhd_.
89,.dhbhlkWOt.WrnatkliGfrmAndhdoRItestiGinenISEporoRm.piRIhd_dhbhlkWOt_.
90,.DhveRI~ygikamh@DEaRg?Ud!kamh@mybitEkhnbyimplYizAzhslApinDhfEs.piRIhd_.
91,.!inRIshntWIkskamh@frigzAmphl.kamh_RIdrzHiRHAvHrthvDhbAniG@hv_dhbhlkWOt.AndTEHEfhn.yRisjOksdhbhlkWOt!hnWhnHhndinbrhl.piRIhd_.
92,.!inDIEbIemtRIdIkamh@DI?UestDigOSIEtrz_hnhth+wtlammishlddifens.AndlakbOTsydzinthDhpastr_hvm?UcWhlhSoRti.distRhkShn.piRIhd_.
93,.DEklIimDishksIdidinDishbjektivkamh@bhtjhjsOfeR+sezDhRekrd.SOzDhsOvIhtsnevrhgRIdit_semikOlhn.ifDhdidhntkamh_WyShdWE!kWeschmaRk.
94,..mItWylkamh@DIIilDhnmenIm?InishphlRevhn?UbandzHAzbhnHhvriGrwnEthndWhnETprsent.piRIhd_.
95,.DAtizWelhbhvDhnASnhlAvRijfrHastithlshshcpROgRAmzkamh_bhtHaRdlIRmaRkititmhntstisIfRygmentid.piRIhd!.
96,..DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlAtministREtrcaRlzkOk_kamh.dhbhlkWOt.bht.TRIrfoRhtibIpRablhmAtik_piRIhddhbhlkWOt!.
97,..HhndrzsedhdIsITRItRAnspoRtSatdwtmhnDEbyHhndrhndfytrzhpeRhntlIWhzkeRIGdygzfrmklhmbIh.
98,..DhpylhthnhmeRikhnhndtUhDrzhboRddytinDh.
99,..hfiShlzhntigOsigaphsedDhplEnignoRdRipWeststUAndAftrintriGHhndrhneRIz.
100,.!mistrmaRthnRIshnlIdipaRtidfrmDhfedthlmistrsymhndrEnrRyttUWaSinneShnhleRpoRt_DAtHImytstaRthpRyvhtWoRgijinSuRhnskhnsrn.
101,..instAdmistrsyminprsWEtidHimtijYnHizgRUbesDhcIfigzek?htivofhsrhvDhveRIhsHOldiGkhmphnIzthbIsethpti@OnIcTReft!.
102,.stoRIzhvDhleftWiGAntikshvbRithnzlOkhlghvrmhntsHAvhpiRdinDhbRitiSpResrsevRhl?rz..
103,.inRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRisjOksinWhnlendhnbRrl@.
104,.DEvlrnhvhbukdistRib?UtidinhnhDrbROkoljesIstRIImskrthbwthlithlbYHUcAlhnjiseksizhndbydResiGezhgRhl@.
105,.DhbRitiSphblikHhzgathn?UztUinjYnshclUnIlAfttistoRIzezpaRthvitsReg?hlrnUzpEprdyht_.
106,..bhtDeRzhnAglIsydtUWhtsgWItatidROkhlghvrmhntDhtdizrvzklOsrhtenShn!.
107,..?UesekspoRttROzinDhmhnTbhtnatniRlIizmhcezimpoRts.
108,..stRoGimpoRtsHwevrmInhtdhmestikdimAndRytnwistRaG_WhnSRWEtikrbittREddefhsDhtizthHAvhfulblOnrseShn!.
109,..tREddefisitsWIkinDhdalr+AzDEdidlAstWIk!hndinhSoRtRAnhWIkrdalrmInzmoRHelpfrekspoRts.
110,.iDhloGgrRhnDhWIkdalrmEmInmoRinflEShnAndtytmhnIinivenShlIhvrseShn!.
111,..RytnwHwevrrtDIikanhmIhpiRzstiltUbIgROiG!.
112,..frmenIjAphnIzkhmphnIzitWhzDhfrsttymhDEtevrsIminhmeRhkhninvestrsezmistreRhn.
113,..peRIdiskhvrtijhpAnfoRhmeRhkhnzAShlIilhspaleRhnHIkWips.
114,..mistrHomzhkoRthsedHIplAntztURiv?UDhstRAkcrhvvAlhgRId!.
115,.itmEbIDitRstRhkcrAndmhlthplhsitIhvkoRprEShnzizhnDhmOstifektivfoRDhf?Ucr_.
116,..nOfrmplAnHhzbindivyzdbhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
117,.mistrRabrtshnkhnvestbIendrstidnatezhn?Ufig?rinDhkhnsrvhtivlUvmhnt_bhtezDIeRhvDhpap?hlistshndfaDrkaflhn!.
118,..AzDhpap?hlissdidHIhpIltUlesejhkEtidlOrmilhlklAspIphlHUfynIkhnamikhndsOShlcEnjfRytmIn!.
119,.pap?hlistmItiGzHAdhRivyvhlistflEbrWiTbAnrzrjiGpIphltivOtAzDEpREd!.
120,..DhkhmphnIdiklyndtikhmentanDhRizhlts.
121,..pEnWebrzmizmhglEdsedhspeShlphvOShnbUstid?iRrlIrsElsignifRikhntlImEkhnAtHaRdtUhcIvgEnzinDhlEthstpiRIhd_.
122,..HIHAdbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzWeDhdifenskantRAksttr.
123,..pItrefbeRIshksIdzmistrkhniRinWaSiGthnezhvyspRezhdent.
124,.mistrbeRIHAdbinpRezhdenthvHaRtmhnsisthmzh?UmhthvfigIintrnAShnhlinkoRprEh!.
125,..mAlhsIbEztRyGtUEkhmenz.
126,..itinvythgRezhvhntsthjYnhkhmitItieRDeRgRyvshghnstDhkhmphnIinddiskhsshlUShnz.
127,..DhkhmphnIofsOdOnEhdfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUhvAl?UIDhkhmphnIzplAnzdiklInhpkhntemhnEtidsyts.
128,..DhkhnshlthnhznOthstinDhmiShninDhplAnzDhtn?UDrDhkhmphnInoRfedrhlReg?hlEtrzp.
129,.sIbhgRIdtURemhdIDIOvrsyt!.
130,..endEes~EskejuldzhDhlanchvDhspESathldiskhvrIfrseptembrtWenInynd_.
131,..DhShthlWudbIDhfrstiliftafshnsDhnyntInEtIsikscAlanjriksplOZhn!.
132,._DhlacHAdbinplAntfrrlIrDis?iRbhtWhsgRAbzbyDhspEsEjhnsIhbwtfyvtymzbikhzhvdizydhn@hDrdilEz.
133,.?estrdEzhnAmsmhntbyRepRizenhthvHwRdmInzthHwsWhvOtanDhstimizhmhnmhntsepRhtlIfrmDIOvrwlkanfhnsRrpoRt_piRIhd!.
134,.hDIhmenmhntpAsezkamhitWhlbIinkoRprEtidinthDhHyWElejhslEShn.piRIhd!.
135,.bhtifitfElzkamhDhsenikkamh@WichpRUvdDIhmemhntbyhttUtUWhnmaRjneRhlIrDhs?iRkamh_WhldapDhspItHyfhnlimitpRhviZhnpiRIhd!.
136,.!hlithlgidmizkhnsafhDhmaRkitsRizisthns.
137,.dhbhlkWOt_Wicist.ithgitsynkamhAndDAtmaRkitWhlRispandpiRIhdhdhbhlkWOt!.
138,..frtWentIminitskamhDhtUgRUpsfEstofrmapishtsydtUDhstRItkamh_AzhHAnfulhvtelhviZhnkRUzinfoRhnjrnhlhstsRrkoRthdDhsIn.piRIhd.
139,.!bhtDhpROtestsRAphdlIbROkhpWiDhmIdIhHeditHp!.
140,..sedhtfynAnsceRmhnbenshmhnspIkrRytkamhbOTtekshnzkamh_puSrhpIlpiRIhd!.
141,..setUpRezhdenchlkAndhditsREnjiGfrmkAmpttidikakiskamh_HUsIkshplitiklOphniGthDhstwTpRI.
142,.HIpRyvhtlIinsistsIhpOzizWRipIlkamh_bhtshmTiGkIhz?UziGDhtaphziShnizhbaRghniGSip!piRIhd.
143,..EpAkshssIkRhsIhnhgResivmiskimbAkthHantidAftrhtprchstklaRkpiRIhd.
144,..mOshbzrvrznwsEmistrnOvAlIpEdtUmhcfrDhkhmphnIkamh_WicHAdnOYlRizrvzhvitsOnpiRIhd!.
145,.AnSuRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtitsslyd+piRIhd.
146,..innyntInEtITRIkamh@mekshkanvinhsWElhtOldEpeksDhtHIcrYlprchsiz_WutHAvtURIbAkbyletrzhvkRd.
147,.DhnekstspRiGkamhcaRtrkhmphnIkamh@hnhDrbigindipendhnttamh_endrcAptrlevhnpiRIhd.
148,..HIinhDr?UesindhstRIlEtrzinsistkamhDOkamh_DAtimpoRtsudbIshbjekttiDhsEmdhgRIhvsgRUthnIpiRIhd.
149,.AndDEbakAtDhnhpROc?UzdinmItinphltRIplAntsdASkhntin?UUsinspekShnhvpRhdhkShnlynzpiRIhd.
150,..instedkamhDEfEvrhtinwnsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfOkisiG_andhbhlkWOt.kRitikhlkhntROlpYntsdhbhlkWOt_insIpDhpRasesiG.piRIhd!.
151,..AGgrdlikUdhfiShlzkhnvIinthDeRHykoRttijhjmistrAmrhvlestsemr_piRIhd.
152,..dhbhlkWOtshtOldhmitsDIemdhvydIalhjIkamhdhbhlkWOt_sezmistremrAfkamh@hpaRtIvetrhn.piRIhd!.
153,..dhbhlkWOtsifWikIpDisepkamhtWhldyWiTRflAGkpiRIhddhbhlkWOt_.
154,..HIWhzstRipthvizpaRtItytOzhnstaktwtkamhRiphn_hpHizlikUdmembhSipkydbifoRDhWEtiGtelhviZhnkAmRhz.
155,..DIAktWhzezhnAcrhlfoRHimhzItiGpoRtkamhHItOldifRend_piRIhd!.
156,..sinsItsjImizDhblUpRintfhpROtInkamhtDhdifektiznwntUinvalvhpROtIGDAtifektsmeshlz.piRIhd!.
157,.bhthtemstyzlEthmisiGaRdifekthvpROtIninDhmhshltiSUhvmesf?hlrdistRhf?UpEShnz_AvloGpRUvdfRestREtiG.piRIhd_.
158,..?UeshtrnIgUlIadIIkamhtRyGthwstimstrlItrzkamh_WhlRiv?UHwDhboRdpiktDhn?UpRezhdhnt.piRIhd.
159,..mIntymkamh@mistrmhkaRDIizRiplEsiGkU?Un?hnhfiShlzkamh_inklidIhtsjenrhlkwnshlinshmnigOSIEtrz.piRIhd_.
160,..foRmistapEdkamhIpikskantRAktinoRghnyziGcIfWaltrSI_kamh@HUenditHizOnbidtibIpRezhdentbybAkiGmistrmhkaRTI!piRIhd_.
161,..WyliknalhjiGDAtphtenShlkamhshmWesjrmhntUhmEkrzcEfhndrWestrnRistRikShnz.piRIhd.
162,..WhciGEkhmp?UtrHyfhndRivhnlEDhtrnRamethlintUhpRhsiZhnpaRtkamh_mistrEmhnkhnsIdzDhRiskpiRIhd_.
163,..bhtkamhHIaRg?UzkamhdhbhlkWOt_DhdIprDhkWaprEShnbitWInhskamh_DhmoRkhntROlhbhlDisOvIhtsaR.piRIhdzdhbhlkWOt_.
164,..DhRoTWelsagAintenshfytkRitisizhmOvrDhWestrnostREl?hnghvrmhntsRilEShnSippiTatRhpRhnrz_shcezmistrbandhndmistrHOmzhkoRttkamh_HUmlhghvrmhntisisthdfRynAnShlI.piRIhd_.
165,.DhstEtghvrmhntiknalijDhttAkspErzkudlUzizmhcezWhnHhnrdmil?hnhstRElIhndalrzhvrRaTWelz.piRIhd.
166,..DhstEtghvrmhntsinSuRhnsaRminDhstEtHyfhnOndbAGkolsOHAvinvesmhntsinRoTWelzhksIniGWhnHhnrdmil?hnostRElI?hndalrz.piRIhd.
167,..izdhneRIWelfrstaRkOldrz.
168,.bhtitstifhkhlt.tisIWrDhkhmphnIgOzfhmHiRId!.
169,.DIodIOAndothmhlbIlindhstRIzaRtTIOnlIWhnzDhtHivletrlIidfAnijizinteknalhjIoRdizyvdsliphlWE!.
170,.bRiiShlplyhnsmEkrzHAvlosgRwntikanthnenhl?uRhpIhnzHUHAvistAbliStrRept?htEShnfoRdizynhtkWalhtIstAnrz!.
171,.telhviZhnsetmEkrz.RegrrlIskejUultIvIpROgRAmiGbhgAnH?iR.hvlostAtthDhjApnIzAndIuRhpis.
172,.bRitiSkhmp?UtrbRAndsyksinkleRinEkoRnHAvblUnbhtkWiklih!.
173,.inWhlseleksdivhdintethlEtrdEt..
174,..formhnsHIHAdshfrdnytsWetsfIrzinWEtlos.
175,.sOlfynhlI.DhWrIdn?U?oRkrHedezbludtestidfoReviditzhvDIEdzhfyvRhs!.
176,.DeRizhltWizphd.
177,..HIAdhDr?UesindhstRIlIdrzhnsisthnsO.DAtimpoRtSudbIshbjekttUDhsEmdigRId!.
178,.instAdd_DEsEvronhnwjceksbyROviGnReDrDAtinHwsinspektrz_fOkisiGankRitikhlkhntROlpYnts_insIfWudpRasim_.
179,.mistRathvrsEDhtDIrsfEt!izsIlt..
180,.mistRothnRiskAt.telWeDrDI?UnhvrsWhlikspAndfrevr.pwrdbyDhtbigbAGhvOld.oRWeDrWhlshmdEkhlAfsintUhnhpakhliftikbigkRhc!.
181,..pRapthdbynUzRipoRtshvhlijmisrpROpRIEShnhvfynz.DIesIsIvizUdDhfrmzn?U?oRkHAdkoRtrzlAstWIkWiDIintenShnhvigzAmhniGbiznistRRI!.
182,.insted_itfwdidhfAShndizydfrm.mhghlkRUzintrnASnhl.WizaprEtiGishlOkEShnRejhstrdizDAthvmistrpOlOzinvesmhnts.
183,.mistrpOlOolsOOnjDhsAShnkhmphnI!.
184,..itfoRtI?rzold.mistrWiGizReltivlI?oGfrzjab.hndnAthpsetskalIigzHUr?UztUhgRAjWhlpRhmOShnsisthmbEsthniR.
185,..sOmistRYiGtelzpIphlHIizfistI!.
186,.HizimDIEolsOrikshmkalIkzHWrhkhntenSrhshfoRhnkanseps.DhspeSlIDOzDhtmEksinWrkG!.
187,.strliGsoftWeR.WrseditIgRItiselitskhmrShlpRhfeShnhlsrvzizgRUp.felWhntEztisevhninWWhdEz.
188,..DhkhmphnIsedDhgRUpsthmestikhtinrnASnhlaprEShnzWhlbIsOldsepRhtlI!.
189,..itdidnydethfyDhbyrzWrdisklOztrnzhnDhsElz.
190,.mhsk?hlrdistRhfIHhzbAfhlsyhtsistevRrsinsjIEbIdUkEGd.frstRekhgnAyzDhdisoRdrhnWhnTwzhvEtHhndrdd!.
191,..sins?IzSIInizDhblUpRinfoRhpROtIn_DhdisektiznOntUinvalvhpROtInDAthsekshmhn.
192,..bhtitempsthyslEthmisiGoRdifektrvpROtIninDhmhshltiSUhvmhskhlRdistRhfIpEShnz_HhvlooGaRnt.
193,..nw+sIbr-iztRyGtUmEkhmAnz.
194,.itinvytidRezhdhnztUjlYnitkRhmitItieRDeRdRypshgensDhkhmphnIhndiskhsshlUShnz.
195,..DhkhmphnIolsOdOnEtidsiftITAzhndalrztUhlOkhlinvyRhnmethlgRUp.thHyrspeShlistUivAl?UeIDhkhmphnIzplAnztiklIdhpkhntAmhnEtidsyts.
196,.sIbhhgRItURevhnIvIOvrsyt..
197,.EjIedWrts.ezitoshnHAzdriGDhpAst?iR_DisEtlUisfhmSOdhpitsnynU?oRkhmpeditrzinDhlEthsRt!.
198,.itWrstenstizshlekDhstakshvROltivlIsmakhmphnIz.olsOnatWydlIfalOdanWolstRIt.DhtmItRhdiShnhlvAl?UkRytiRIh.
199,.foRigzAmph.itlykstaksDhtselithllOmhlthbhlhvDhkhmphnIzbukvAl?U.oRAsitsmythslyrbilhtIzpRhSeR_.
200,.DIAvRijdUvidin?IldhDrtsRekhmEdidstaksizTRIpYntsevhnprsent.bisekhnHyhstinhgRUpAftrshniTbaRtIzfoRpYntWhnnrseps.
201,..itHAdijrmAthkhsektanDhgEm!piRIhd.dhbhlkWOt..
202,..itizhphtiSiGkamh-etofhndishpYntIikspiRIhpspiRIhd.
203,.dhbhlkWOt.DeRizhnmhcpRygRhshnsevhntIndEz.piRIhd.
204,.itshbwtlyksevhntIndEzhnhbEbIzyskamh@dhbhlkWOt.sezmistrdikI.kamh.hDetriniGgWhztIcrHiRijhpAn.piRIhd!.
205,..miktrmitenAnelaRindifRhntsEdmhntshvDIYlHyfhnsrvisiz.biznhs.piRIhd.
206,.bhtbOTkhmphnISudbethsidfRhmhhptrniDIYlinAcRhlgAsbiznis.piRIhd.
207,..DhSuRpRyzbRoTDIinkRIshntimpuRpRyssfrDhpAst?iRtisezhnpYntTRIprsent.piRIhd.
208,..ifDhsrjinf?UlpRysizizinklUdidkamh_impoRtpRysizROsikspYntfyvprsentinDhfrstkoRtr_.
209,.ekspoRtpRyshzROzWhnprsentinDhlEthskoRtrinejhpbOlnlIz?UROpYnt.tUprsentinDhlAst?iR.piRIhd!.
210,.rlIlestRIkamh@mistrShndUdofrkhnseShnz.piRIhd.
211,.DiR?IRaRdhvhzEShnWrhlw?incigzistiGkamhnSeRtUbIkhnvrthddrIhTrdIHyfhndEpiRIhd.inthtUpYntsevhnsyvklAsISeRz.piRIhd.
212,.AftrDhsrtIHyshndEpiRIhdkamh_DhSeRzWudbIkhnvrthbhlethllOrRiSIO.
213,.dhbhlkWOt_jOnanresthmEthskamhdhbhlkWOt.siznAmjESI!kamh.DhceRmhnhvDhdemRhkRAtikjistspaRtIzpalhsIthmitI.piRIhd.
