Id,Predicted
39,.DhRESIOsignhlthfyvhvDhmaRkitsevhnkoRtrlIbwntrnzinDhnyntInsevhntUtEtIsevhnpiRIhd.piRIhd.
40,.DIAvRijmaRkitdiklynfrDhsepshkWhntkWoRtrinDOzkEShzWhzhbwtsevhnprsent.piRIhd.
41,.HyrintRistREtskamh@hDkoRskamh_kudbIolsetbhHyrinflEShn!piRIhd!.
42,.DAtsmoRlesWht.DhblUcipikanhmissikspektpiRIhd!.
43,.Dh?UceRmhn.nOshtHizbilitikhlkhnAkShnzmEkshmmaRkitpRrtishphnshspiShs_DhtIbhltRydhstimhlEtDIhkanhmthHelpjIOpIkAnhditsnekst?iR_piRIhd.
44,.AzsynzhvhstRoGgRrIkanhmIhmrjkamh@HIAdzkamh_WoGHyfhntrmREtsaRlyklItUjiftHyr_piRIhd!.
45,..AtDhsEmtymkamh.hgResifikspenchnhbRoodHAzmEdDhmOssWifshvsWisbAGks!hglObhlplEr!piRIhd!.
46,.y?UbIeshbsidIeRIhndnU?oRk@WhzDhfrstfoRhninsthcUShnthmAninjr?UesthmestikkoRprht.bandiSU!piRIhd.
47,.inWesjrmhnIkamh.?UbIeshkWyrd!dYclendrbAGk!innyntInEtIfyvpiRIhd.
48,.HizkRhdenchlfsrgjesthdDhtDhsOvIetsmytHaRbrmoRintRisthndiplOmhsI.DhnRIlivstEt.
49,!dhbhlkWOt.DifDhsOvIetstisydthcEnjDhnEcrhvDhmiShnkamh_DEnwHAvDhRydkyHiR_kamhdhbhlkWOt.sezIhzRElIhfiShl.iRIhd!.
50,..hn?izRIlEsiSUd?estrdE_sedDhtDhlynhvkReditWudbigeRhntIdbypRUv?ensOvr.piRIhd_.
51,.lAstWIk!kamh_DhphRUvIhndghvrmhntoRdrdDhtolsOvrpRhdUstbystEtHyfhnOndmynzmhstbIsOdthDhsentRhlbAG.piRIhd.
52,.pRyvhsOvrikspoRtrzolsOHAvbenofrdinsentivzthselDesOvrtUDhbAGk.piRIhd.
53,.nwkamh@HWhtevrDeRdRhlbAkshnRIllyfkamh_WimpsinfikShnaRnatnhshseRhlIbAdTiGzpiRIhd!.
54,..DEkhnbIHAleRIhslItfhnIkamh.AzWelizHylIfektivtUlzfrswtyr_piRIhd.
55,..DhsizhspeShlItRUinDhWrkhv.bRitiSnaDhlhstkamh_AndIvinkamh@pRIvIhslEkamh.AnDhWrkhvWil?hmbYdpiRIhd.
56,.mistrkApchnbrgsedm?UzDikhnphbliSiG!oReRIhstisnEWudfrDrikspoRWidDhmhpht!piRIhd.
57,.natDhtfAksmhSInzr?UpiRIhd.
58,.DEvbenin?UzsinDI?UesensDIrlInyntInsevhntItspiRIhd.
59,.bhtDeRpap?hleRhtIgRUkslOIDhkhztRenzmiShnofhnWhtslhgiSkamh_pRentiGmesI_hndmhSIhnzkudhn.dhbhlkWOt.tolk.dhbhlkWOt.tUdIchDrfiShnlI.piRIhd.
60,.biznisizWrolsOWeRIhvfAkspRajekts.AftrhHylItwtidfedrilikspResvencrthpRhvydfAksrgisflwndrd_hndWhzjetishndinyntInEtIsevhn.piRIhd.
61,.DhfedrhlikspRestsrviskamh_WrchlwdbiznhsizhnindivijhlztUsenfAksizfrmDhkhmphnIstoRzkamh_kEmtUrlI.hndWhTtUikspensivkamh_AnnhlhssE!piRIhd!.
62,..mistrhzIzhfomriGliStIjr_izhdeptAtDhlivriGstREttokWhsdiplhmAtiksmylzDhtsofhnDhHaRSnhshvizWrdz.
63,.mistrrzIUdUhz.yRAksleGktUDI?UesizhspeShlIsenshdhvhbwtIhmeRikhndisepShnhvryRwnd_.
64,.DhsOsIEtidinz!nynHizeRkOhizhjinRhlpaRtnRhDerkhhHOtelpaRnrzhnHAzhWhnpRhsenchnhlpaRtnrintRistinDhpaRtnrSip_..
65,.AndeRkhispOkshmhnsedDhkhmphnIfoRmDhvencr_DhkRIEthfynAnsiGbIikhlfrf?UcrHOtelpRajeks.
66,._klAftnOstHAdolsObiGgudthlohnslIdhnsihm.
67,..HIsz_EtkhngetkaRnItisEDhtm?Uzigizhg?UnhvrshllAlhjbyDhtRIlIez.
68,.?UziShtizyRhmhziShnz.
69,._bhtDhDhshpRyzhvamhstevRIWhn.stakpRytsizbigAnhstedIklynDhtpuStDIAvRijhbhvWinzdEzklOz.
70,..DismaRkitizWEtiGfrOnlIWhnTiGkshwprdRof!hsin?rvyspRezhdentAtamsinmikhninzik?uRhtIzindkoRprEtid_.
71,.DhdigSUizgindhdRaphnWIsIDhtREdnhmbr_.
72,.._DhbAGkOldiGkhmphnIzlEtidhnhDrfiftImil?hndalrselfrnekstUzdE!.
73,._DhmaRkitkendhmAgnhfyDhnUz.
74,.hstanrsEDAtDIrTspEtizsIld@.
75,.fyvbilin?iRzfrnwDhsetWhlzlUlIsWaDIrDhnIH?Ujfyrbol@.
76,._bhgWaRtIAHAzOnlIfiftIsevhngEtsbAtAtpIkwrz.dhzhnzhvmoRplEnzmEbIanDhgRwnd_.
77,.DhgEtshndkoRIdoRizWrdizyndfrsmalreRkRAft_.
78,.DisizhspeShlItRUinDhWrk.hvbRitiSnavhlhstsAndIvinpRIvIhslI.hnDhWrk+hvWil?hmbYd_.
79,.hmiGDhmEdrAsets.kamh.tenikOzAnrjiRizrhvzkudIWrzhbwtfyvbil?hndalrz.kamh_mistrgEnzTiGks.
80,.HIvAl?UzDhpEplEnAsetsAtTRIbil?hndalrzsemykOlhn_DhSipbhlDiGaprEShnzh.tUbil?hndalrz_semikhlhm.AndDIathmOthv?UnitAtmoRDhnWhnbil?hndalrz.piRIhd_.
81,.hkodithHyflAS+lORIsrc!kamh@TrdIfyvmil?hnpIphlpRhchsthfiSiGlyzhnzhndnyntInEtIfoRpiRIhd_.
82,..ifDIsemhntinynprsAmhdI?UzOnlIWhndhzhnWhmzanevRItRip_kamh@DEWud?Uzamhstendil?hnWrmzevI?iR_piRIhd_.
83,..bik.drmht.Andendw.aRindifRhnsEgmhntshvDhWYlHyfhnhsrvisizbiznhs.
84,.AnelsrvisizWelzWhnsDerdRildzkamh_lAlmikdrmht.bildoSoRdROiGREgz.
85,.bhtbOTkhmphnISudbenhDitfRrmhnhptrninDhYlAndnAcRhlgAstiznhs.piRIhd_.
86,.mistrbenitskofRhmAndhdtoRItetiGHyzhnbhnhnddoRstbyDhWytHws.piRIhd_.
87,.AnddhpyRtmhnthvHelThn?UvhnsrvisizhfiShlzHhvspOkhnigensmEnthtoRYtestiG_kamh_lygWEntijEmzbRwndkamh_hspOksmhn_frDhphblhkelTsrvis.piRIhd_.
88,..dhbhlkWOt_WIHAvtibIkhnsrnthbwtkwnfhdencIAlhtI!kamh@dhbhlkWOt_mistrbRwnsed.piRIhd_.
89,.dhbhlkWOt.WrnatkaGfrmAndhdtoRYtestiGhndenISEpoRloRm_piRIhd_dhbhlkWOt_.
90,.DhveRIydefkamh@DEaRg?Utkamh@ybikEkhnbyimplYIzAzhslApinDhfEs.piRIhd_.
91,.!inRIshnWIkskamh@frigzAmphl.kamh_RIdrsHiRHAvHrdhvDhbAniGhv_dhbhlkWOt!AnddyHEfhnyRistOksdhbhlkWOt_inWhnlhndhnbrOl_piRIhd_.
92,..inDIEbIemtRIdIkamh@DI?UesDhgOSIEtrz_nyth+ytlaDishldIfens.AndlAktbOTsydzinthDhpastr_hvm?UthlhSoRti.distRhkShn.piRIhd_.
93,.DEklEmDEshksIdidinDhshbjekthvkamh@bhtjhjsOfeR+sezDhRekrdSOzDhsOvIetsnevrhgRIdht_semikhlhn_ifDhdidhntkamh_WySudWI!kWeschmaRk.
94,..mItWylkamh@DI?ldDhmenIbInhshbhlRevhn?UbandzHAzbhnHhvriGrwnEtAndWhnEtprsent.piRIhd_.
95,.DAtHizWelhbhvDhnASnhlAvRijfrHAsphthlzhshcpROgRAmzkamh_bhtHylIhmaRkititWansdisIfRygmentid.piRIhd.
96,..DhsitIkhnpRhvhblIHAndhltUpROgRAmzkamh@@shSaRpmhmoRIhlAdministRitrcaRlzkOk_kamh.dhbhlkWOt_bhtTRIhvfoRhkhbIpRablhmAtik_piRIhddhbhlkWOt_.
97,..hndrzsedhdIstITRItRAnsbaRtcatdwmhnbEbyHhndrhndfytrzhpeRhntlIWhzkeRIndygzfrmklhmbIh.
98,.DhpylhthnDhmeRhkhnnhndtUhDrzhboRhdydinDh.
99,.DhfiShlzhntigOshgwtDhsedDhplEnignoRdrkWesttUlAndAftrentrInHhndrhneRh.
100,.mistrmaRthntRIshntlIdipaRthdfrmDhfedtOlmistrsyvhndREnrydtUWaStindeShnleRpoRt_DAtHImytstaRthpRyvhtmoRghjhnSuRhnskhnsrn.
101,.instAdmistrsyvhnprsWEtidHimthjYntHizgRUpesDhcIfigzek?htivofhsrhvDhveRIhsHOldiGkhmphnIzthbIsethpth@OnIcdReft.
102,.stoRIzhvDhleftWiGAvdikshvbRithnzlOkhldhvrmhntsHAvhpiRdinDhbRitiSpResprsevRhlI?rz..
103,.inRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRrscOpsinWhnlhndhnbrl@.
104,.DEvlrndhvhbupdistRib?htidinAnhDrbrhlkhljesIztRImskrthbwthdithlbYHUcAlhnjhseksizhmbydResiGezhgrhl@.
105,.DhbRitiSphblikHhzgat?UztUinjYntshclUtilefttistoRIzAzbaRthvitsReg?hlrn?UzpEprdyht_.
106,.bhtDeRzhdydlIsydtUhtsgYnatinlOkhlgevrmhntDAtdizrvzklOzrhtenchn!.
107,.?UesekspoRttROzinDhmhntbhtnatniRlIezmhcizimpoRts.
108,..stRoGimpoRtsHwAvrtmInDhtdimestikdimAndRytnwhstRon_WhncrWEtikrbhtREddefisthtizthHAvhfulblOnrseShn.
109,.tREddefhsitsWIkinDhdalr+AzDEtidlAstWIk!hndinhSoRtRynhWIkrdalrmInzmoRHelpfrekspRts!.
110,..inDhloGgrhnDhWIkdalrmEmIGmoRinflEShnAndtytmhnIAnivenchlIevrseShn.
111,.RytnwHwevrDIhkanhmIhpiRstiltUbIgROliG.
112,.frmenIjAphnIzkhmphnIzitWhzDhfrsttymhDEtevrsInhnhmeRhkhninvestrsezmistreRhn.
113,.peRIdiskhvrrtijhpAnfRhmeRikhnzAkShlIilispaeRhnHIkWits.
114,..mistrHOlmhnzhkoRthsedIpAnztURivIhDhstRekcrhvbAlhgRIh!.
115,.itmEbIDhtastRhkcrAndmhlthplhsitIhvkoRprEShnzizhnDhmOstifektivfoRDhf?Ucr_.
116,.nOfrmplAnhzbindivyzdbhtitizhndrkhnsidrEShntURiv?UDhHOlstRhkcrHIsed.
117,.mistrrabrtshndkhnbestbIendrstednatezhn?Ufig?rinDhkhnsrvitivlUvmhnt_bhtAzDIeRhvDhpap?hlhsthndfaDrkaflhn.
118,.AzDhpap?hlhstdEdHIhpIhltUlesejhkEtidlOrmidhlklAspIphlHUfyndikhnamikhndsOShlcEnjRytnIm_.
119,.pap?hlhstmItiGzHAdhRivyvhlisflEvrWiTbAtrzrjinpIphltUvOtAzDEpREd_.
120,.DhkhmphnIdiklyndtikamentanDhRizhlts.
121,..pEnWebrzmizmhglEdsedhspeShlphmOShnbistid?iRrlIrsElzsignifikhntlImEk?hnitHaRdtUhcIvgEnzinDhlEthstpiRIhd_.
122,..HIHAdbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzWyDhdifenskantRAkt!.
123,..pIdrefbeRIshkstIdzmistrkhniRindWaSiGthnezhvyspRezhdent.
124,.mistrbeRIHAbinpRezhdenthvHaRtmhnsisthmzE?UnithvfigIintrnAShnhlinkoRprE.
125,.nwhsIbEztRyntUmEkhmenz.
126,..itinvydidRezhdentsthjYnhkhmitItieRDeRgRybzhgensDhkhmphnIinddiskhshlUShnz.
127,..DhkhmphnIolsOdOdEhdfiftITwzhndalrztUhlOkhlinvyRnvenhlgRUpthHyrspeSliststUhvAl?UEtDhkhmphnIzpAnsdiklInApkhntemhnEtidsydz.
128,..DhkhnshlthdhnsnOthsthvDhmiShninDhplAnzbAtnUDrDhkhmphnInoRfedrhlReg?hlEtrzd.
129,.sIbwgRIdtURevhdIDIOvrsyt_.
130,.AndDEes~EskejhlzhvDhlynjhvDhspESethldiskhvrIfrseptembrtWenInynd_.
131,..DhShthlvhdbIDhfrstiliftafshnsDhnyntInEtIsikscAlhnjriksplEZhn_.
132,.!DhlacHAdbinplAntfrrlIrDis?iRbhtWesgRAbzbyDhspEstEjhnsIhbwtfyvtymzbikhzhvdizyhn@hDrdilEz.
133,.?estrtEzhnwnsbhntbyRepRizenithvHwrdmInzthHwsWhllOtanDhstimizhmenmhtsepRhlIfrmDIOvrwlkanfRhnsrpoRtpiRIhd.
134,fDIhmedmhntpAshzkamhEWhlbIinkoRprEtidinthDhHyWIlejhslEShn!piRIhd_.
135,.bhtifitfElzkamhDhsethtkamh@WichpRIvDIhmevmhntbyhtUtUWhnmaRjhneRlIrDhs?iRkamh_WhldatDhspItHyfhnlimhtpRhviZhnpiRIhd.
136,.._hlithlgidnUzkudsofhDhmaRkitsRizisthns.
137,.dhbhlkWOt_Wijist.ethgitsynkamhAndDAtmaRkhthlRispandpiRIhddhbhlkWOt_.
138,.frtWentIminipskamhDhtUgRipsfEstofrmaphshtsydiDhstRItkamh_AzhHAnfhlhvtelhviZhnkRUzinfoRhnjenhlhstsrkoRthdDhsIn!piRIhd.
139,.!bhtDhpROtessRAphdlIbROkhpWiDhmIdIhHedidHOn.
140,.sevhtfydinstceRmhnbendshvenspIkrRytkamhbOTtekshnzkamh_pusRhpIhlpiRIhd.
141,.sedIpRezhdenchlkAndhditsREnjiGfRrmkemptidikakiskamh_HUsIkshplitiklObhniGthDhstwT.
142,.HIpRyvhtlIinsistsIhpOzizRhpIlkamh_bhtshmTiGkIizIiziGDhtaphziShnezhbaRghniGcip_piRIhd.
143,..EpekshsIkRhstIAnhgReshvDiskEmbAkthHantidAftrhdprchstklaRkpiRIhd.
144,.mOshbzevrznwsEmistrnhvAlIpEdtUmhcfrDhkhmphnIkamh_WicAdnOYlvrzrvzhvitsOnpiRIhd!.
145,.AndSuRtlIAftrDIAkWhziShnkamhYlpRyshstaRtitslyd_piRIhd.
146,.inlyntInEtITRIkamh@meksthkhnvenhsWElhtOtEpeksDhtHIcrYlprchsiz_WiHAvtIbAkbyletrzhvkRRt.
147,.DhneksspRiGkamhcRaRtrkhmphnIkamhhnhDrbigindipendhntamh_AndrcAptrilevhnpiRIhd.
148,...HIinhDr?UesindhstRIlEtrzinsestkamhDOkamh_DAtimpoRtSudbIshbjektiDhsEmdhgRIhvsgRUtnIpiRIhd.
149,.AndDEbalkhtDIhpROcIizdinmItinphltRIplAntsbASkhntin?UshnspekShnhvphdhkShnlynzpiRIhd.
150,.instedkamhDEfEvrhnhnwnsceksbyROviGkamh_ReDrDAninHyfhnHwskamhinspektrzfObisiG_hndhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt!instIffidpRasesiG.piRIhd.
151,.AGgrdhlhkRUdhfiShlzkhnvIntUDeRHykoRttijhjmistremr@hvlestsemrpiRIhd.
152,.dhbhlkWOtytOlbimitsDIendhvydIalhjIkamhdhbhlkWOt_sezmistremrAvkamh@hpaRtIvetrhnpiRIhd.
153,.dhbhlkWOtifWikIpisApkamhWhldyWiDrflAgpiRIhddhbhlkWOt_.
154,..HIWhstrifthvHizpaRtItydhlzhndstaktwtkamh@Riphn_hpizlhkUdmembrShpkydifoRDhWEtiGtelhviZhnkAmrhz.
155,..DIAktWhzhzhnAcrhlfrHimhzItiGpoRtkamhHItOldifRendpiRIhd.
156,.sinsIcjInizDhblIpRinfrhpROtinkamhDhdIfektiznwntUinvylvhpROtinDAthfektsmeshlzpiRIhd_.
157,.bhthtempstyzlEthmistInoRdifekthvpROtInhvDhmeshltiSUhvlesk?hlrdisthfIpEShnz_AvloGpRUvdfRestrEtiG!piRIhd_.
158,.?UeshtrnEgUlIhtIkamhtRynthAstImstrlIdrzkamh_Whlthv?UHwDhboRpiktDhnUpRezhdent_piRIhd.
159,..mIntymkamh@mistrmhkaRtDIizRhplEsiGkI?Un?hnhfiShlzkamh_inklUdIivsjenrhlkwshlhnsevnhgOSIEtrzpiRIhd_.
160,..foRnistapEdkamhHIpikskantRAktinoRghnyziGcIfWeltrSI_kamhHUenditHizOnbidtibIpRezhdentbybAkiGmistrmikaRdIpiRIhd.
161,.WyliglAlhjiGDAtphtenchlkamhshvlesjrmhntUhlmEkrzcEffhndrWestrnRistrikShnzpiRIhd.
162,._WhciGEkhmp?UtrHyfhndRivhnlEdDtrnRamethlintUhprsiZhnpaRtkamh_mistrEmhnkhnsIdzDhRiskpiRIhd_.
163,.!bhtkamhHIaRg?UskamhdhbhlkWOt_DhdIprDhkhWaprEShnbitWIneskamh_DhmoRkhntROlhbhlDhsOvIhtsaRpiRIhdzdhbhlkWOt_.
164,.DhRwTWelsagAtintenshfydkRitisizhmOvrDhWestrnostREl?hnghvrmhntsRilEShnSiphtonthprnrz_shcezmistrbandAndmistrHOmzhkoRtkamh_HUvDhghvrmhntisistidfynAnShlIpiRIhd.
165,.DhstEtgevrmhntignalhjDhtAkspErzkudlUzizmhcezWhnHhnrdmil?hnostRElIhndalrzhvvrRwTWelz.piRIhd.
166,.DhstEghvrmhntshnSuRhnsyRmhnDhstEtHyfhnOndbAGkolsOHAvhnvesmhntsAndRwTWezhkstItiGWhnHhnrdmil?hnostRElIhndalrzpiRIhd.
167,._bizdhnveRIRelfrstakOdr.
168,.bhtitsdifikhld.thsIWrDhkhmphnIgOzfrHiRId.
169,.DIadIOAndothmhbIlindhstRIzaRDIOnlIWhnzDhtHivletrlIidvAnijizhnteknalhjIoRdisymzsliphlE_.
170,.bRiiShplyhntsmEkrzHAvlosgRwnthkantmenhl?RhpIhnzRiDistAblijtRep?htEShnfoRdizynhndkWOtIstAnrdz.
171,.telhviZhnsevmEkrz.RegrhlIskejhltIvIpROgRAmiGbhgAv?R.AvlostwtDhjApnIzAvI?uRhpIhnz.
172,.bRitiStRhmpEdrbRAnslyksimkleRhnEkoRnHAvblUmbhtkWiklI!.
173,.itWhlselekstivhdhndedhlEtrdEt.
174,..frmhnzHIHAdshfrdnytsWitsfIrzAdWEtWols.
175,.sOfynhlI_DhWrIn?U?oRkrHedezbludtestidfoRevhdhnshvDIEjhvyRhs.
176,.DhRizhltWOzpAR_.
177,.HIAdhDr?UesindhstRIlIdrzhndsistsO_DhtimpoRcSudbIshbjekthhsEmdigRI.
178,.insted_DEfEbronhnwncceksbyROviGReDrDAtinHwshnspektrz_fOkisiganRidikhlkhntROlpYnts_insIfUdpRasrei.
179,.mhstRathvrsEDhtDIrsfEtisIld.
180,.DhstRadhvrzkAnt.telhWeDrDI?UnhvrsWhltspAndTrevr_pwrdbyDhbigbAGhvOld.oRReDrWhlshvdEklApsintUhnhpakhliptikbigkRhc.
181,.pRabhtbynirzRipoRtshvhlejmishpROpRIEShnhvfhndz_DIesIsIvistrddifrmzn?U?oRkHAdkoRtrzWAstWIkWiDIintenShnhvigzAmhniGbiznhsRI.
182,.insted_itfwDrthfeShndizynfrm_mhgekRUzintrnASnhl.RizaprEtiGhfhlOkEShnRejistrdizDAthvmistrphlOzinvesmhntRt.
183,.mistrpOlOolsOOnzDhfAShnkhmphnI.
184,.AtfoRtI?rzOld.mistrWiGezRelthvlI?hGfrizjab_AndDAthvsepskaliGzHUr?UztUhgRejhlpRhmOShnsisthvbEstansh.
185,.sOmistrRiGtelspIphlIUzfiftI.
186,.izeDIEolsOvrkshmkalizWrkhntepcrishfoRhnkanseps_ispeShlIDOzDhtmEkhvmkO.
187,.strlIGsoftWeR.WrcseditigRItiselitskhmrchlpRhfeShnhlsrvrzizgRUp.fElWhnEsDhsevhninWhdEz.
188,.DhkhmphnIsedDhgRUpsthmestikhtinrdASnhlaprEShnzWhlbIsOldsepRhtlI.
189,.bitdidnydethfyvDhbyrzWrdisklOztrmzhvDhsElz.
190,.mhskirdistRhfIHhzbAfhlsyhsistevrsivzjIEbIddUkEm_frstRekhgnyzDhdisoRtrinWhnTwzhv~EtHhndrdn.
191,..sinsISInizDhblUpRinfoRhpROtIn_DhdifektiznOntUinvalvhlpROtInDAthfeksmh!.
192,.bhthtepstyslyvhmisiGoRdifektrpROtIninDhmhshltiSUhvmhskRdisthfIpEShnz_HAvloRmRIRt.
193,.nwHsIbhiztRyGthmEkrmAmb.
194,.itinvythdRezdhntzthjoYnhkhmidItieRDIrdRypshgemsttDhkhmphnIhndiskhstshlUShnz.
195,..DhkhphnIolsOdOnEtidsiftITwzhndalrztUhlOkOWinvyhdmedhlgRUp_thHyrspeShliztUhvAl?UREtDhkhmphnIzpAmztiklIthpkhntemhnEtidsyts.
196,.sIvh-hgRIjRevhnIvIOvrsyt.
197,.EjIedWrts.ezhdofhnHAzdriGDhpAst?iR_DhsEtlUizfRrmSROdhpitsnynU?oRkhmpetitrzinDhlEthstIt!.
198,.edWrdtenstishlekDhstakshvRltUWIzmolkhmphnIz.olfnatWydlIfalOdanWolstRIt.DhtbItRhdiSnhlvAl?UkRytiRIhd.
199,.foRgzAmphl.itlykstaksDhtselethllOmhlthbhlhvDhkhmphnIzbukvAl?.orAsetsmynhslyhbilitIhzprSeR_.
200,.DIAvRijdividAd?IldhvrtRekhmetidstaksizTRIpYntsevhnprset_DhsekhnHyhstinDhgRUpAftrsmifbaRtIzfoRpYntWhnprsenpt!.
201,.itAdhjrmAtikhsektanDhgEm!piRIhd!dhbhlkWOt..
202,.itizhphtiSiGkamh-AtolfhndishpYntiGikspiRIhvspiRIhd.
203,.dhbhlkWOt_DeRizhnmhcpRygRhshnsevhntIndEz!piRIhd.
204,.itshbwtlyksevhntIndEzhndhbEbIzlyskamh@dhbhlkWOt.sezmistrdikIkamhhvetrnighztIcrHiRijhpAn.piRIhd_.
205,.miktritAndAneloRindifRhntsEtmhntshvDIYlHyfhnsrvisizbiznis.piRIhd..
206,.bhtbOTkOphnISudbethfitfRrvhnhptrnEvIYlhmAcRhlgAsbiznhs.piRIhd.
207,..DhSeRpRyzbRoTIinkRIshntimpoRpRyszfrDhpAst?iRdisevhnpYntTRIprsent.piRIhd.
208,.ifDhsrjinfhlpRysizizinklUdidkamh_inpoRtpRysizROsikspYntfyvprsentinDhfrstkoRtr.
209,.ekspoRtpRysizROzWhnprsetinDhlEthskWoRtrhndejdhpOlIHz?iROpYnt.TUprsevinDhlAst?iRpiRIhd!.
210,.rlIlAstRIkamh@mistrcondidofrkhmseShnz.piRIhd.
211,.RIaRghnhzEShnWrlw?UcigzistiGkamhnSeRtUbIkhnvrthdRIhTrdIHyfhndEpiRIhd_inthtUpYntsevhnfyvklesESeRz.piRIhd..
212,.AftrdhsrtIHyfhndEpiRIhdkamh_DhSeRzWudbIkhnvrthbhlethlOrrESiO..
213,.dhbhlkWOt_dOtanDResthmEdhskamhdhbhlkWOt.sOznAjEHI!kamh_DhceRmhnthvDhdevhkRedikjesthspaRtIzpalhsItibitI.piRIhd.
214,.onsOltstakshvtRhksrbwthTrdHyrDhnoRbhlkamh_sedhspOksmhntfrDhkhmphnI.piRIhd!.
